team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Arsenal,5,2.0,433.0,63.6,5.0,829.0,662.0,42.0,31.0,62.0,384.0,200.0,3.0,13.0,0.0,12.0,18.0,13.0,292.0,6.0
Arsenal,4,0.0,433.0,67.7,8.0,809.0,629.0,51.0,37.0,63.0,418.0,236.0,8.0,12.0,1.0,4.0,26.0,10.0,238.0,11.0
Arsenal,3,2.0,4231.0,64.6,4.0,883.0,699.0,51.0,32.0,80.0,493.0,247.0,6.0,7.0,1.0,11.0,20.0,8.0,224.0,11.0
Arsenal,3,0.0,4231.0,69.6,8.0,828.0,647.0,53.0,31.0,50.0,337.0,163.0,7.0,17.0,3.0,16.0,13.0,11.0,326.0,9.0
Arsenal,3,1.0,4231.0,59.7,4.0,695.0,502.0,39.0,21.0,47.0,280.0,145.0,1.0,10.0,5.0,21.0,22.0,8.0,231.0,12.0
Arsenal,0,3.0,4231.0,45.8,2.0,718.0,538.0,51.0,21.0,71.0,323.0,155.0,5.0,5.0,1.0,24.0,27.0,13.0,229.0,11.0
Arsenal,5,4.0,4231.0,58.4,3.0,735.0,553.0,40.0,29.0,48.0,288.0,149.0,3.0,12.0,1.0,22.0,12.0,13.0,275.0,8.0
Arsenal,4,4.0,4141.0,63.0,1.0,916.0,727.0,53.0,34.0,68.0,430.0,242.0,2.0,14.0,3.0,19.0,19.0,9.0,306.0,6.0
Arsenal,2,0.0,3421.0,58.3,3.0,787.0,599.0,45.0,44.0,72.0,384.0,207.0,5.0,9.0,2.0,16.0,19.0,16.0,235.0,11.0
Arsenal,3,1.0,4231.0,53.5,3.0,716.0,503.0,46.0,30.0,57.0,292.0,151.0,6.0,5.0,3.0,18.0,17.0,12.0,225.0,9.0
Arsenal,1,1.0,433.0,71.3,11.0,968.0,761.0,77.0,42.0,61.0,482.0,281.0,5.0,18.0,1.0,17.0,20.0,12.0,289.0,13.0
Arsenal,1,2.0,3421.0,75.1,6.0,846.0,656.0,45.0,74.0,58.0,484.0,334.0,14.0,19.0,4.0,18.0,20.0,5.0,198.0,11.0
Arsenal,5,1.0,3421.0,70.3,8.0,982.0,813.0,82.0,38.0,86.0,446.0,219.0,5.0,16.0,2.0,19.0,11.0,15.0,378.0,10.0
Arsenal,2,2.0,3421.0,42.1,4.0,617.0,399.0,44.0,29.0,61.0,263.0,140.0,6.0,8.0,8.0,18.0,21.0,16.0,152.0,11.0
Arsenal,2,1.0,3421.0,72.9,8.0,963.0,805.0,64.0,55.0,113.0,593.0,336.0,5.0,12.0,2.0,16.0,10.0,7.0,230.0,9.0
Arsenal,2,1.0,3421.0,65.2,8.0,874.0,697.0,42.0,44.0,65.0,495.0,255.0,11.0,14.0,2.0,15.0,16.0,11.0,214.0,7.0
Arsenal,2,1.0,3421.0,69.1,6.0,821.0,615.0,57.0,33.0,68.0,399.0,217.0,6.0,10.0,0.0,15.0,8.0,12.0,234.0,8.0
Arsenal,3,2.0,3421.0,58.4,4.0,760.0,583.0,48.0,34.0,73.0,348.0,200.0,6.0,11.0,4.0,16.0,13.0,18.0,247.0,14.0
Arsenal,4,2.0,3421.0,70.0,9.0,859.0,632.0,48.0,32.0,79.0,433.0,220.0,12.0,15.0,5.0,23.0,21.0,13.0,219.0,9.0
