team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Brighton and Hove Albion,0,0.0,4411.0,41.0,5.0,459.0,302.0,27.0,20.0,53.0,183.0,98.0,7.0,3.0,1.0,14.0,11.0,8.0,130.0,14.0
Brighton and Hove Albion,1,0.0,4411.0,42.9,7.0,576.0,365.0,28.0,26.0,53.0,232.0,133.0,5.0,9.0,3.0,28.0,15.0,17.0,145.0,10.0
Brighton and Hove Albion,1,0.0,4411.0,34.2,4.0,524.0,315.0,37.0,20.0,63.0,215.0,115.0,4.0,5.0,0.0,20.0,24.0,16.0,113.0,10.0
Brighton and Hove Albion,0,0.0,4411.0,55.9,7.0,638.0,450.0,48.0,33.0,77.0,299.0,176.0,6.0,7.0,2.0,17.0,18.0,7.0,174.0,15.0
Brighton and Hove Albion,0,0.0,4411.0,54.7,5.0,702.0,505.0,51.0,26.0,66.0,276.0,109.0,4.0,6.0,2.0,13.0,20.0,10.0,251.0,10.0
Brighton and Hove Albion,0,0.0,451.0,32.9,4.0,501.0,341.0,33.0,18.0,45.0,164.0,90.0,3.0,5.0,2.0,13.0,8.0,17.0,185.0,8.0
Brighton and Hove Albion,0,0.0,451.0,24.9,2.0,427.0,248.0,21.0,13.0,43.0,122.0,61.0,2.0,5.0,1.0,13.0,12.0,17.0,134.0,10.0
Brighton and Hove Albion,0,0.0,4411.0,41.6,2.0,598.0,391.0,50.0,18.0,58.0,207.0,90.0,5.0,2.0,5.0,17.0,23.0,13.0,195.0,10.0
Brighton and Hove Albion,0,0.0,451.0,41.7,3.0,595.0,404.0,35.0,21.0,47.0,217.0,100.0,4.0,4.0,1.0,18.0,14.0,14.0,204.0,9.0
Brighton and Hove Albion,1,0.0,442.0,43.9,2.0,542.0,371.0,36.0,27.0,37.0,210.0,82.0,2.0,3.0,2.0,17.0,14.0,10.0,181.0,12.0
Brighton and Hove Albion,3,0.0,442.0,35.0,1.0,527.0,337.0,31.0,17.0,36.0,164.0,64.0,2.0,5.0,1.0,10.0,16.0,14.0,183.0,13.0
Brighton and Hove Albion,0,0.0,451.0,34.8,5.0,548.0,357.0,24.0,29.0,37.0,197.0,95.0,5.0,4.0,3.0,10.0,15.0,19.0,178.0,8.0
Brighton and Hove Albion,1,0.0,4411.0,37.5,5.0,560.0,390.0,43.0,16.0,58.0,223.0,87.0,4.0,5.0,1.0,19.0,12.0,13.0,180.0,12.0
Brighton and Hove Albion,0,0.0,4411.0,57.8,8.0,611.0,433.0,32.0,41.0,59.0,271.0,134.0,6.0,10.0,0.0,12.0,17.0,7.0,193.0,18.0
Brighton and Hove Albion,0,0.0,4411.0,54.8,0.0,688.0,526.0,46.0,23.0,67.0,245.0,109.0,4.0,1.0,2.0,11.0,10.0,9.0,298.0,10.0
