team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Chelsea,1,0.0,3421.0,77.9,6.0,1053.0,831.0,62.0,65.0,104.0,628.0,326.0,5.0,17.0,2.0,13.0,26.0,4.0,243.0,7.0
Chelsea,1,1.0,3511.0,31.6,6.0,540.0,354.0,29.0,28.0,51.0,207.0,129.0,4.0,8.0,2.0,15.0,9.0,24.0,157.0,12.0
Chelsea,1,1.0,3421.0,59.5,11.0,816.0,594.0,48.0,42.0,72.0,414.0,225.0,8.0,15.0,2.0,14.0,24.0,11.0,205.0,7.0
Chelsea,1,1.0,3421.0,48.7,7.0,700.0,494.0,39.0,31.0,64.0,288.0,153.0,6.0,8.0,4.0,27.0,18.0,20.0,227.0,4.0
Chelsea,2,2.0,3421.0,62.3,9.0,826.0,593.0,41.0,48.0,61.0,384.0,237.0,12.0,15.0,2.0,17.0,27.0,9.0,242.0,8.0
Chelsea,3,1.0,3421.0,57.0,6.0,771.0,583.0,42.0,28.0,58.0,356.0,191.0,5.0,15.0,1.0,21.0,14.0,9.0,242.0,11.0
Chelsea,0,0.0,3421.0,65.7,8.0,840.0,618.0,51.0,31.0,73.0,365.0,169.0,10.0,11.0,4.0,16.0,18.0,7.0,278.0,5.0
Chelsea,0,0.0,3511.0,55.5,4.0,704.0,511.0,42.0,31.0,60.0,325.0,188.0,11.0,6.0,5.0,13.0,12.0,9.0,210.0,14.0
Chelsea,5,3.0,343.0,58.5,7.0,824.0,653.0,49.0,28.0,67.0,386.0,171.0,12.0,9.0,3.0,9.0,10.0,6.0,290.0,5.0
Chelsea,2,0.0,3511.0,67.1,10.0,854.0,695.0,53.0,43.0,86.0,484.0,276.0,12.0,13.0,2.0,12.0,9.0,9.0,231.0,8.0
Chelsea,1,1.0,3421.0,53.6,8.0,768.0,545.0,44.0,37.0,62.0,367.0,225.0,13.0,11.0,3.0,13.0,20.0,7.0,193.0,8.0
Chelsea,3,2.0,3511.0,65.6,8.0,943.0,743.0,65.0,46.0,69.0,440.0,209.0,5.0,18.0,2.0,17.0,21.0,14.0,329.0,8.0
Chelsea,1,0.0,3421.0,61.1,7.0,827.0,608.0,48.0,52.0,71.0,397.0,213.0,7.0,14.0,0.0,22.0,28.0,15.0,253.0,10.0
Chelsea,1,0.0,3142.0,54.0,6.0,665.0,471.0,37.0,33.0,60.0,314.0,173.0,6.0,12.0,0.0,14.0,16.0,17.0,176.0,16.0
Chelsea,4,1.0,343.0,52.5,5.0,675.0,462.0,33.0,27.0,55.0,257.0,129.0,8.0,6.0,6.0,22.0,14.0,13.0,224.0,13.0
Chelsea,0,0.0,3511.0,38.1,2.0,589.0,395.0,34.0,17.0,51.0,197.0,105.0,5.0,4.0,8.0,19.0,19.0,9.0,212.0,8.0
Chelsea,0,0.0,3421.0,50.6,3.0,729.0,532.0,47.0,22.0,75.0,285.0,151.0,6.0,7.0,4.0,13.0,22.0,13.0,263.0,11.0
Chelsea,2,2.0,3421.0,56.7,4.0,761.0,583.0,43.0,36.0,68.0,331.0,168.0,10.0,8.0,0.0,14.0,13.0,7.0,270.0,12.0
Chelsea,2,3.0,3421.0,61.9,6.0,692.0,521.0,31.0,37.0,61.0,312.0,178.0,12.0,7.0,2.0,10.0,14.0,9.0,235.0,16.0
Chelsea,0,0.0,3511.0,58.1,3.0,764.0,569.0,53.0,16.0,53.0,333.0,154.0,2.0,4.0,0.0,18.0,21.0,14.0,250.0,10.0
Chelsea,1,0.0,3511.0,48.9,5.0,756.0,571.0,42.0,26.0,40.0,261.0,125.0,2.0,9.0,3.0,12.0,14.0,13.0,321.0,9.0
Chelsea,2,0.0,352.0,60.8,5.0,798.0,609.0,42.0,30.0,46.0,287.0,143.0,5.0,11.0,1.0,8.0,11.0,13.0,335.0,11.0
Chelsea,3,0.0,3421.0,58.0,4.0,724.0,518.0,34.0,37.0,56.0,350.0,197.0,9.0,8.0,2.0,11.0,22.0,13.0,193.0,14.0
Chelsea,0,0.0,3421.0,28.8,3.0,528.0,392.0,20.0,14.0,26.0,134.0,60.0,2.0,1.0,1.0,11.0,18.0,11.0,266.0,9.0
