team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Tottenham Hotspur,5,1.0,4231.0,64.0,5.0,672.0,480.0,38.0,27.0,64.0,253.0,143.0,6.0,8.0,2.0,20.0,10.0,9.0,240.0,9.0
Tottenham Hotspur,1,0.0,4231.0,62.9,3.0,749.0,551.0,51.0,34.0,83.0,373.0,177.0,3.0,8.0,4.0,12.0,18.0,8.0,196.0,10.0
Tottenham Hotspur,2,1.0,4231.0,61.5,6.0,764.0,557.0,48.0,35.0,62.0,337.0,132.0,5.0,8.0,3.0,19.0,13.0,17.0,240.0,11.0
Tottenham Hotspur,1,1.0,4231.0,48.0,1.0,664.0,464.0,39.0,36.0,63.0,301.0,148.0,4.0,4.0,5.0,22.0,13.0,17.0,187.0,11.0
Tottenham Hotspur,2,1.0,4231.0,74.5,3.0,1031.0,806.0,74.0,35.0,77.0,473.0,176.0,7.0,8.0,4.0,10.0,24.0,18.0,353.0,6.0
Tottenham Hotspur,1,0.0,4231.0,49.9,11.0,689.0,494.0,40.0,45.0,96.0,367.0,167.0,5.0,13.0,1.0,14.0,28.0,7.0,161.0,13.0
Tottenham Hotspur,2,2.0,4231.0,52.6,9.0,744.0,527.0,56.0,43.0,73.0,365.0,191.0,10.0,12.0,1.0,26.0,18.0,18.0,178.0,10.0
Tottenham Hotspur,4,1.0,4231.0,61.5,6.0,785.0,579.0,57.0,32.0,76.0,349.0,174.0,7.0,13.0,2.0,18.0,16.0,7.0,248.0,11.0
Tottenham Hotspur,1,0.0,4231.0,70.7,9.0,881.0,669.0,49.0,46.0,108.0,498.0,261.0,14.0,17.0,3.0,19.0,19.0,13.0,198.0,10.0
Tottenham Hotspur,5,2.0,4231.0,57.0,7.0,693.0,493.0,43.0,28.0,62.0,269.0,155.0,6.0,10.0,1.0,12.0,25.0,10.0,233.0,8.0
Tottenham Hotspur,2,1.0,4231.0,75.1,6.0,946.0,749.0,49.0,43.0,98.0,517.0,210.0,11.0,14.0,3.0,15.0,14.0,6.0,258.0,5.0
Tottenham Hotspur,5,1.0,4231.0,70.8,6.0,842.0,657.0,56.0,39.0,78.0,404.0,184.0,8.0,12.0,7.0,18.0,14.0,10.0,279.0,12.0
Tottenham Hotspur,1,1.0,352.0,72.5,10.0,890.0,689.0,66.0,55.0,103.0,535.0,264.0,16.0,9.0,2.0,15.0,13.0,5.0,189.0,10.0
