team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
West Ham United,3,1.0,3421.0,56.6,5.0,652.0,479.0,36.0,25.0,62.0,329.0,174.0,9.0,6.0,4.0,11.0,11.0,7.0,163.0,10.0
West Ham United,0,0.0,3421.0,44.2,6.0,643.0,476.0,40.0,18.0,63.0,282.0,126.0,4.0,5.0,1.0,15.0,16.0,15.0,205.0,12.0
West Ham United,1,1.0,3511.0,24.6,2.0,454.0,280.0,20.0,15.0,41.0,141.0,73.0,1.0,3.0,4.0,23.0,16.0,17.0,149.0,5.0
West Ham United,1,0.0,3421.0,62.5,3.0,692.0,466.0,47.0,50.0,74.0,330.0,189.0,14.0,4.0,5.0,9.0,14.0,6.0,167.0,15.0
West Ham United,3,3.0,3421.0,48.1,4.0,583.0,374.0,36.0,20.0,62.0,245.0,116.0,4.0,8.0,1.0,19.0,20.0,16.0,146.0,9.0
West Ham United,0,0.0,3421.0,51.7,6.0,572.0,385.0,35.0,42.0,77.0,298.0,159.0,5.0,8.0,1.0,14.0,29.0,12.0,117.0,13.0
West Ham United,2,1.0,343.0,36.2,2.0,482.0,246.0,27.0,25.0,57.0,185.0,86.0,3.0,5.0,3.0,21.0,17.0,11.0,82.0,11.0
West Ham United,1,1.0,3421.0,40.4,4.0,483.0,296.0,29.0,38.0,54.0,238.0,119.0,1.0,7.0,2.0,25.0,10.0,12.0,88.0,11.0
West Ham United,1,0.0,3511.0,47.8,6.0,589.0,386.0,32.0,43.0,70.0,285.0,162.0,7.0,5.0,5.0,13.0,30.0,17.0,127.0,8.0
West Ham United,2,1.0,3421.0,52.6,5.0,657.0,449.0,46.0,43.0,68.0,300.0,136.0,3.0,10.0,1.0,15.0,16.0,7.0,178.0,12.0
West Ham United,2,1.0,3421.0,63.5,5.0,660.0,426.0,42.0,51.0,93.0,305.0,159.0,10.0,9.0,4.0,16.0,18.0,4.0,154.0,9.0
West Ham United,0,0.0,532.0,29.9,4.0,512.0,300.0,33.0,21.0,46.0,200.0,95.0,2.0,4.0,4.0,11.0,22.0,17.0,110.0,9.0
West Ham United,1,1.0,3421.0,30.6,1.0,536.0,299.0,35.0,23.0,52.0,205.0,95.0,2.0,3.0,3.0,22.0,20.0,21.0,107.0,10.0
West Ham United,1,1.0,4231.0,49.3,3.0,595.0,381.0,40.0,32.0,61.0,295.0,131.0,1.0,7.0,1.0,19.0,20.0,4.0,117.0,9.0
West Ham United,1,2.0,3421.0,48.0,5.0,622.0,442.0,42.0,13.0,67.0,267.0,103.0,1.0,5.0,5.0,10.0,29.0,6.0,187.0,9.0
West Ham United,0,2.0,4231.0,65.0,5.0,786.0,604.0,50.0,54.0,95.0,415.0,170.0,8.0,8.0,3.0,15.0,16.0,7.0,228.0,5.0
West Ham United,1,0.0,442.0,43.2,3.0,585.0,375.0,49.0,30.0,58.0,244.0,95.0,2.0,7.0,1.0,22.0,19.0,17.0,157.0,15.0
West Ham United,2,2.0,343.0,48.9,5.0,592.0,367.0,41.0,30.0,63.0,253.0,111.0,4.0,6.0,6.0,19.0,25.0,18.0,140.0,10.0
West Ham United,2,0.0,343.0,43.5,10.0,535.0,311.0,37.0,38.0,74.0,233.0,113.0,9.0,10.0,1.0,21.0,23.0,10.0,110.0,11.0
West Ham United,2,0.0,3421.0,46.0,3.0,591.0,363.0,32.0,28.0,64.0,242.0,131.0,2.0,11.0,2.0,20.0,10.0,13.0,136.0,9.0
West Ham United,1,0.0,3421.0,32.3,4.0,453.0,297.0,23.0,24.0,51.0,163.0,80.0,4.0,7.0,1.0,10.0,20.0,13.0,150.0,9.0
West Ham United,1,0.0,3421.0,40.5,0.0,576.0,409.0,34.0,25.0,64.0,214.0,104.0,2.0,3.0,2.0,17.0,26.0,15.0,210.0,11.0
