team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Manchester City,3,2.0,433.0,73.8,8.0,1011.0,854.0,54.0,44.0,98.0,621.0,292.0,7.0,12.0,1.0,14.0,5.0,14.0,246.0,5.0
Manchester City,0,0.0,433.0,79.2,10.0,916.0,720.0,42.0,62.0,83.0,571.0,310.0,6.0,9.0,1.0,14.0,19.0,10.0,186.0,9.0
Manchester City,5,2.0,433.0,82.9,4.0,1160.0,1015.0,58.0,44.0,92.0,657.0,285.0,7.0,12.0,4.0,14.0,8.0,11.0,377.0,6.0
Manchester City,2,2.0,433.0,64.8,9.0,764.0,596.0,48.0,35.0,48.0,331.0,150.0,5.0,15.0,2.0,11.0,19.0,7.0,281.0,17.0
Manchester City,1,0.0,433.0,71.2,5.0,1134.0,976.0,77.0,23.0,100.0,689.0,254.0,4.0,9.0,2.0,11.0,17.0,8.0,306.0,8.0
Manchester City,5,1.0,433.0,70.5,6.0,892.0,705.0,59.0,46.0,76.0,470.0,255.0,5.0,14.0,1.0,11.0,23.0,8.0,253.0,10.0
Manchester City,3,1.0,433.0,74.3,7.0,864.0,695.0,47.0,41.0,73.0,460.0,262.0,7.0,12.0,0.0,16.0,28.0,8.0,255.0,10.0
Manchester City,3,1.0,433.0,80.5,10.0,1019.0,799.0,42.0,62.0,94.0,618.0,364.0,8.0,13.0,4.0,23.0,25.0,5.0,213.0,5.0
Manchester City,3,2.0,433.0,76.7,8.0,1035.0,854.0,64.0,38.0,74.0,482.0,228.0,5.0,13.0,1.0,14.0,20.0,7.0,393.0,8.0
Manchester City,4,1.0,433.0,78.8,5.0,1057.0,901.0,57.0,37.0,94.0,591.0,257.0,8.0,6.0,4.0,19.0,9.0,9.0,328.0,8.0
Manchester City,4,1.0,433.0,52.9,7.0,649.0,456.0,31.0,21.0,56.0,257.0,144.0,4.0,16.0,4.0,18.0,22.0,11.0,210.0,13.0
Manchester City,2,1.0,433.0,77.0,5.0,956.0,753.0,36.0,53.0,75.0,595.0,375.0,12.0,12.0,2.0,22.0,23.0,6.0,186.0,5.0
Manchester City,2,0.0,433.0,74.3,8.0,982.0,778.0,52.0,39.0,87.0,586.0,284.0,15.0,11.0,1.0,16.0,30.0,9.0,213.0,12.0
Manchester City,3,1.0,433.0,58.2,2.0,807.0,624.0,41.0,24.0,47.0,346.0,137.0,2.0,7.0,3.0,18.0,15.0,14.0,291.0,15.0
Manchester City,3,1.0,433.0,77.4,4.0,964.0,803.0,59.0,32.0,54.0,408.0,191.0,3.0,12.0,1.0,9.0,10.0,5.0,412.0,10.0
Manchester City,7,3.0,433.0,79.3,9.0,1031.0,892.0,83.0,36.0,72.0,530.0,232.0,8.0,12.0,2.0,12.0,13.0,10.0,376.0,5.0
Manchester City,5,1.0,433.0,71.9,7.0,911.0,724.0,44.0,46.0,85.0,509.0,267.0,4.0,21.0,1.0,6.0,19.0,11.0,239.0,6.0
Manchester City,5,2.0,3142.0,66.1,3.0,892.0,730.0,75.0,33.0,58.0,359.0,137.0,3.0,10.0,5.0,14.0,10.0,12.0,390.0,10.0
Manchester City,1,1.0,3142.0,65.4,9.0,745.0,560.0,50.0,40.0,63.0,375.0,188.0,9.0,10.0,3.0,12.0,18.0,10.0,209.0,7.0
Manchester City,1,0.0,433.0,69.7,5.0,782.0,583.0,32.0,46.0,65.0,419.0,208.0,7.0,6.0,2.0,13.0,18.0,4.0,191.0,10.0
Manchester City,4,2.0,433.0,75.4,7.0,1047.0,876.0,79.0,32.0,81.0,575.0,252.0,9.0,10.0,1.0,15.0,14.0,11.0,314.0,11.0
Manchester City,3,2.0,433.0,52.0,5.0,717.0,511.0,46.0,19.0,54.0,211.0,100.0,7.0,10.0,1.0,14.0,13.0,14.0,312.0,12.0
Manchester City,3,0.0,352.0,82.0,8.0,1115.0,976.0,60.0,30.0,66.0,520.0,260.0,8.0,10.0,3.0,8.0,13.0,4.0,468.0,8.0
Manchester City,2,0.0,433.0,77.1,8.0,1006.0,847.0,68.0,28.0,59.0,452.0,216.0,5.0,12.0,4.0,16.0,17.0,4.0,405.0,8.0
Manchester City,3,0.0,433.0,54.2,1.0,859.0,653.0,47.0,12.0,43.0,283.0,115.0,2.0,7.0,0.0,11.0,23.0,15.0,373.0,11.0
Manchester City,1,0.0,433.0,70.8,6.0,870.0,695.0,48.0,31.0,58.0,376.0,233.0,10.0,10.0,0.0,13.0,23.0,12.0,335.0,6.0
Manchester City,3,1.0,433.0,64.3,3.0,890.0,667.0,59.0,27.0,49.0,295.0,122.0,5.0,6.0,3.0,24.0,17.0,11.0,385.0,7.0
Manchester City,0,0.0,433.0,74.5,4.0,840.0,626.0,48.0,40.0,58.0,384.0,236.0,10.0,5.0,2.0,14.0,20.0,7.0,262.0,11.0
Manchester City,1,0.0,433.0,78.0,12.0,1000.0,824.0,46.0,45.0,89.0,582.0,241.0,10.0,12.0,4.0,15.0,20.0,11.0,257.0,6.0
Manchester City,4,0.0,433.0,78.5,10.0,1010.0,834.0,55.0,29.0,67.0,536.0,255.0,6.0,17.0,1.0,17.0,10.0,2.0,314.0,6.0
Manchester City,2,1.0,433.0,64.6,3.0,789.0,606.0,48.0,20.0,55.0,358.0,200.0,7.0,7.0,0.0,18.0,15.0,9.0,258.0,10.0
Manchester City,2,0.0,433.0,79.5,7.0,914.0,733.0,33.0,36.0,97.0,573.0,285.0,4.0,10.0,3.0,21.0,20.0,6.0,176.0,10.0
Manchester City,2,0.0,433.0,74.7,6.0,943.0,784.0,71.0,34.0,57.0,436.0,194.0,5.0,7.0,1.0,13.0,23.0,9.0,362.0,10.0
