team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Everton,1,0.0,4231.0,54.4,5.0,602.0,415.0,37.0,29.0,62.0,268.0,134.0,3.0,6.0,2.0,11.0,13.0,11.0,173.0,14.0
Everton,1,0.0,433.0,56.5,5.0,714.0,478.0,51.0,29.0,86.0,288.0,144.0,2.0,7.0,4.0,13.0,21.0,13.0,208.0,10.0
Everton,0,0.0,433.0,38.1,4.0,547.0,359.0,28.0,26.0,80.0,257.0,148.0,3.0,3.0,4.0,16.0,19.0,11.0,117.0,12.0
Everton,1,3.0,4231.0,18.0,4.0,336.0,202.0,23.0,19.0,51.0,145.0,92.0,2.0,4.0,2.0,13.0,13.0,10.0,72.0,10.0
Everton,2,0.0,4231.0,59.0,7.0,616.0,425.0,47.0,42.0,62.0,282.0,144.0,6.0,7.0,2.0,9.0,16.0,8.0,173.0,10.0
Everton,3,0.0,433.0,52.9,2.0,601.0,389.0,38.0,32.0,67.0,261.0,149.0,6.0,5.0,2.0,16.0,18.0,7.0,150.0,14.0
Everton,2,2.0,4231.0,44.3,4.0,553.0,347.0,27.0,32.0,67.0,227.0,120.0,4.0,5.0,3.0,24.0,17.0,14.0,135.0,10.0
Everton,1,1.0,4231.0,56.8,2.0,680.0,474.0,38.0,23.0,75.0,319.0,174.0,2.0,7.0,0.0,21.0,29.0,14.0,169.0,15.0
Everton,0,0.0,4231.0,39.8,6.0,566.0,365.0,32.0,33.0,61.0,281.0,159.0,3.0,9.0,1.0,12.0,11.0,8.0,105.0,11.0
Everton,0,0.0,4141.0,32.2,3.0,545.0,327.0,42.0,17.0,74.0,215.0,122.0,1.0,4.0,2.0,18.0,11.0,26.0,122.0,8.0
Everton,3,1.0,4231.0,51.1,3.0,617.0,445.0,48.0,18.0,62.0,255.0,126.0,3.0,9.0,1.0,17.0,16.0,14.0,205.0,12.0
Everton,2,0.0,4141.0,47.1,1.0,574.0,367.0,36.0,19.0,67.0,236.0,143.0,3.0,3.0,1.0,13.0,17.0,14.0,138.0,12.0
Everton,4,2.0,4141.0,43.9,2.0,613.0,411.0,41.0,22.0,60.0,229.0,104.0,2.0,6.0,2.0,19.0,11.0,15.0,196.0,16.0
Everton,3,0.0,433.0,37.9,2.0,509.0,294.0,36.0,19.0,64.0,219.0,121.0,2.0,7.0,5.0,20.0,17.0,20.0,86.0,14.0
Everton,2,1.0,3421.0,32.4,4.0,475.0,287.0,33.0,23.0,69.0,201.0,113.0,3.0,6.0,2.0,8.0,21.0,10.0,99.0,14.0
Everton,0,1.0,4222.0,63.2,13.0,704.0,501.0,39.0,44.0,78.0,356.0,202.0,15.0,10.0,1.0,8.0,21.0,4.0,179.0,14.0
Everton,2,0.0,433.0,50.6,5.0,623.0,426.0,40.0,37.0,76.0,285.0,159.0,3.0,9.0,3.0,19.0,16.0,21.0,165.0,12.0
