team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Manchester United,1,1.0,433.0,51.4,4.0,659.0,460.0,44.0,28.0,57.0,271.0,137.0,5.0,2.0,5.0,25.0,14.0,18.0,203.0,6.0
Manchester United,2,1.0,433.0,59.2,6.0,811.0,609.0,45.0,47.0,62.0,353.0,186.0,6.0,10.0,2.0,16.0,17.0,13.0,290.0,12.0
Manchester United,0,0.0,433.0,70.3,6.0,932.0,742.0,51.0,41.0,65.0,498.0,274.0,8.0,6.0,4.0,15.0,21.0,10.0,266.0,8.0
Manchester United,2,2.0,4231.0,66.5,4.0,913.0,746.0,49.0,40.0,57.0,429.0,198.0,3.0,8.0,5.0,17.0,16.0,13.0,336.0,5.0
Manchester United,2,2.0,4231.0,32.1,1.0,495.0,283.0,30.0,19.0,45.0,165.0,75.0,9.0,5.0,3.0,22.0,9.0,25.0,124.0,10.0
Manchester United,2,1.0,41212.0,44.3,1.0,631.0,432.0,31.0,26.0,53.0,287.0,157.0,2.0,8.0,1.0,20.0,18.0,18.0,163.0,13.0
Manchester United,2,0.0,4231.0,74.3,4.0,989.0,786.0,64.0,44.0,81.0,474.0,242.0,7.0,9.0,4.0,15.0,17.0,10.0,329.0,5.0
Manchester United,3,2.0,4231.0,60.3,6.0,764.0,604.0,40.0,30.0,47.0,325.0,174.0,8.0,12.0,4.0,15.0,12.0,11.0,291.0,14.0
Manchester United,0,0.0,4231.0,54.5,5.0,706.0,500.0,41.0,43.0,62.0,326.0,163.0,7.0,8.0,1.0,14.0,24.0,6.0,208.0,12.0
Manchester United,2,2.0,4231.0,71.3,7.0,858.0,638.0,46.0,61.0,69.0,459.0,264.0,9.0,15.0,1.0,11.0,15.0,5.0,229.0,10.0
Manchester United,1,1.0,4231.0,56.4,3.0,750.0,570.0,45.0,28.0,48.0,309.0,139.0,2.0,7.0,2.0,13.0,22.0,16.0,278.0,14.0
Manchester United,1,1.0,4231.0,35.4,2.0,517.0,329.0,28.0,16.0,55.0,170.0,84.0,2.0,6.0,4.0,22.0,14.0,19.0,165.0,16.0
Manchester United,1,0.0,4231.0,58.3,7.0,754.0,565.0,51.0,31.0,60.0,377.0,194.0,8.0,7.0,2.0,10.0,19.0,14.0,215.0,9.0
Manchester United,4,2.0,4231.0,64.7,6.0,811.0,620.0,55.0,45.0,68.0,398.0,197.0,2.0,14.0,1.0,15.0,19.0,5.0,259.0,10.0
Manchester United,1,0.0,3412.0,44.8,5.0,624.0,405.0,27.0,27.0,72.0,280.0,144.0,3.0,8.0,2.0,9.0,26.0,15.0,149.0,12.0
Manchester United,4,2.0,4231.0,59.3,6.0,750.0,566.0,53.0,32.0,51.0,250.0,105.0,4.0,14.0,2.0,17.0,25.0,11.0,335.0,6.0
Manchester United,4,1.0,4231.0,49.2,5.0,665.0,476.0,34.0,34.0,62.0,348.0,173.0,4.0,12.0,2.0,14.0,18.0,15.0,156.0,15.0
Manchester United,2,0.0,4231.0,69.1,7.0,863.0,662.0,54.0,52.0,65.0,487.0,261.0,10.0,12.0,2.0,9.0,18.0,8.0,213.0,8.0
Manchester United,4,1.0,4231.0,55.4,8.0,693.0,493.0,50.0,33.0,62.0,312.0,154.0,8.0,13.0,1.0,14.0,14.0,11.0,201.0,19.0
Manchester United,0,0.0,532.0,55.8,7.0,780.0,601.0,41.0,23.0,63.0,382.0,190.0,9.0,7.0,2.0,16.0,16.0,7.0,233.0,12.0
Manchester United,0,0.0,433.0,68.3,7.0,862.0,675.0,49.0,38.0,69.0,411.0,221.0,11.0,5.0,2.0,8.0,17.0,12.0,280.0,3.0
Manchester United,2,0.0,433.0,55.6,1.0,746.0,556.0,51.0,27.0,64.0,326.0,155.0,7.0,6.0,3.0,19.0,18.0,16.0,247.0,8.0
Manchester United,3,0.0,433.0,35.2,1.0,505.0,318.0,26.0,17.0,47.0,191.0,93.0,2.0,3.0,0.0,11.0,19.0,22.0,140.0,9.0
Manchester United,3,0.0,433.0,69.5,3.0,857.0,654.0,42.0,40.0,70.0,398.0,213.0,9.0,8.0,2.0,9.0,17.0,5.0,274.0,8.0
Manchester United,0,0.0,4231.0,64.1,3.0,844.0,630.0,44.0,40.0,75.0,381.0,221.0,1.0,12.0,2.0,12.0,31.0,11.0,274.0,15.0
Manchester United,0,0.0,4231.0,47.4,2.0,682.0,470.0,37.0,26.0,40.0,241.0,113.0,1.0,5.0,9.0,25.0,19.0,15.0,241.0,13.0
Manchester United,1,0.0,433.0,51.8,4.0,684.0,461.0,49.0,24.0,52.0,307.0,150.0,5.0,7.0,2.0,13.0,19.0,18.0,172.0,13.0
Manchester United,2,0.0,433.0,60.2,8.0,763.0,585.0,54.0,26.0,57.0,372.0,213.0,18.0,3.0,1.0,12.0,12.0,5.0,220.0,10.0
Manchester United,2,1.0,4231.0,50.3,9.0,652.0,448.0,30.0,30.0,51.0,278.0,147.0,10.0,9.0,0.0,17.0,15.0,13.0,191.0,8.0
Manchester United,2,0.0,4231.0,56.9,2.0,762.0,588.0,45.0,22.0,61.0,361.0,181.0,3.0,5.0,1.0,12.0,14.0,17.0,239.0,7.0
Manchester United,3,0.0,3412.0,24.9,1.0,450.0,222.0,22.0,17.0,43.0,143.0,78.0,1.0,7.0,0.0,15.0,17.0,14.0,83.0,10.0
Manchester United,4,0.0,3421.0,40.6,3.0,545.0,346.0,35.0,17.0,48.0,195.0,94.0,7.0,8.0,0.0,14.0,16.0,10.0,161.0,10.0
Manchester United,0,0.0,3412.0,46.0,3.0,598.0,396.0,34.0,25.0,74.0,269.0,147.0,7.0,3.0,0.0,13.0,16.0,14.0,148.0,20.0
Manchester United,1,0.0,4231.0,77.9,0.0,947.0,741.0,66.0,49.0,97.0,484.0,231.0,3.0,6.0,3.0,13.0,20.0,10.0,287.0,12.0
Manchester United,0,0.0,4231.0,37.8,2.0,549.0,354.0,28.0,20.0,62.0,192.0,99.0,4.0,2.0,1.0,21.0,15.0,12.0,176.0,13.0
Manchester United,1,0.0,4231.0,39.4,3.0,564.0,368.0,43.0,20.0,54.0,227.0,115.0,3.0,6.0,2.0,16.0,17.0,12.0,150.0,9.0
Manchester United,2,1.0,433.0,63.2,5.0,750.0,564.0,47.0,35.0,63.0,355.0,185.0,7.0,11.0,4.0,9.0,19.0,8.0,239.0,10.0
Manchester United,4,0.0,4231.0,59.0,6.0,800.0,601.0,52.0,35.0,54.0,405.0,172.0,7.0,10.0,0.0,16.0,13.0,17.0,216.0,11.0
