team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Leicester City,3,1.0,442.0,40.4,6.0,525.0,310.0,35.0,33.0,52.0,239.0,124.0,10.0,9.0,6.0,16.0,22.0,18.0,93.0,7.0
Leicester City,0,1.0,4411.0,54.0,4.0,620.0,417.0,43.0,35.0,56.0,289.0,117.0,7.0,6.0,2.0,23.0,15.0,10.0,155.0,8.0
Leicester City,0,0.0,4411.0,54.4,4.0,678.0,452.0,37.0,32.0,56.0,317.0,136.0,6.0,5.0,3.0,17.0,26.0,14.0,163.0,10.0
Leicester City,1,1.0,4231.0,66.3,5.0,719.0,518.0,47.0,38.0,80.0,335.0,161.0,2.0,6.0,3.0,9.0,20.0,10.0,216.0,7.0
Leicester City,1,1.0,433.0,55.4,9.0,658.0,438.0,32.0,55.0,72.0,311.0,168.0,6.0,17.0,3.0,21.0,31.0,15.0,163.0,11.0
Leicester City,1,1.0,4231.0,66.2,8.0,713.0,483.0,38.0,52.0,55.0,325.0,155.0,10.0,9.0,2.0,19.0,26.0,8.0,196.0,10.0
Leicester City,1,1.0,442.0,60.1,5.0,718.0,521.0,57.0,43.0,88.0,334.0,166.0,4.0,9.0,5.0,16.0,21.0,11.0,209.0,9.0
Leicester City,2,1.0,4411.0,53.4,3.0,642.0,422.0,41.0,25.0,60.0,238.0,116.0,1.0,8.0,5.0,15.0,19.0,9.0,196.0,11.0
Leicester City,3,0.0,442.0,51.4,6.0,689.0,482.0,52.0,36.0,61.0,299.0,131.0,3.0,8.0,4.0,14.0,20.0,8.0,203.0,7.0
Leicester City,2,1.0,4231.0,49.7,3.0,610.0,448.0,40.0,28.0,62.0,281.0,131.0,5.0,6.0,5.0,8.0,13.0,16.0,182.0,19.0
Leicester City,0,2.0,4231.0,56.1,5.0,678.0,452.0,49.0,30.0,52.0,280.0,133.0,3.0,8.0,0.0,16.0,22.0,12.0,203.0,12.0
Leicester City,1,1.0,4411.0,51.6,6.0,610.0,415.0,29.0,39.0,62.0,268.0,143.0,8.0,8.0,1.0,7.0,20.0,4.0,172.0,3.0
Leicester City,2,2.0,4411.0,37.4,3.0,558.0,336.0,29.0,21.0,41.0,172.0,84.0,3.0,4.0,2.0,23.0,17.0,14.0,178.0,7.0
Leicester City,0,1.0,4411.0,25.3,1.0,423.0,266.0,29.0,14.0,42.0,138.0,68.0,1.0,1.0,3.0,11.0,23.0,11.0,132.0,8.0
Leicester City,2,2.0,4411.0,40.4,5.0,529.0,324.0,36.0,15.0,46.0,202.0,67.0,2.0,7.0,4.0,14.0,21.0,14.0,134.0,6.0
Leicester City,1,0.0,4411.0,57.0,4.0,688.0,486.0,40.0,35.0,73.0,314.0,129.0,3.0,8.0,1.0,21.0,16.0,6.0,201.0,13.0
Leicester City,2,1.0,4411.0,43.3,2.0,590.0,360.0,35.0,43.0,72.0,265.0,125.0,3.0,9.0,4.0,15.0,12.0,9.0,121.0,13.0
Leicester City,1,1.0,442.0,40.4,3.0,546.0,347.0,34.0,28.0,51.0,241.0,102.0,4.0,4.0,1.0,18.0,16.0,12.0,127.0,11.0
Leicester City,2,1.0,4411.0,45.2,4.0,593.0,427.0,41.0,26.0,49.0,229.0,92.0,7.0,7.0,1.0,11.0,9.0,6.0,217.0,8.0
Leicester City,4,2.0,4231.0,36.0,7.0,453.0,265.0,28.0,24.0,58.0,176.0,98.0,3.0,14.0,4.0,23.0,12.0,16.0,98.0,13.0
Leicester City,0,0.0,4411.0,49.5,2.0,577.0,393.0,42.0,27.0,52.0,226.0,112.0,3.0,3.0,0.0,21.0,22.0,12.0,191.0,9.0
Leicester City,1,0.0,4411.0,61.3,4.0,635.0,449.0,37.0,40.0,68.0,284.0,148.0,6.0,9.0,0.0,11.0,17.0,8.0,199.0,10.0
Leicester City,2,0.0,4411.0,53.6,2.0,620.0,448.0,30.0,29.0,60.0,294.0,140.0,1.0,5.0,1.0,14.0,18.0,11.0,168.0,13.0
Leicester City,4,1.0,4231.0,56.2,5.0,663.0,474.0,37.0,24.0,79.0,335.0,166.0,5.0,9.0,2.0,17.0,19.0,11.0,158.0,7.0
Leicester City,1,1.0,352.0,29.5,0.0,461.0,288.0,21.0,12.0,40.0,138.0,71.0,0.0,2.0,2.0,18.0,21.0,14.0,158.0,12.0
Leicester City,1,0.0,4231.0,55.7,4.0,642.0,440.0,41.0,30.0,74.0,243.0,122.0,0.0,8.0,0.0,17.0,19.0,14.0,217.0,10.0
Leicester City,0,0.0,4411.0,44.5,6.0,615.0,415.0,46.0,22.0,66.0,252.0,132.0,6.0,8.0,3.0,14.0,11.0,12.0,173.0,13.0
Leicester City,1,0.0,4411.0,39.4,1.0,570.0,371.0,40.0,25.0,55.0,206.0,87.0,3.0,4.0,3.0,16.0,25.0,12.0,177.0,3.0
Leicester City,1,1.0,4231.0,50.2,3.0,577.0,359.0,41.0,32.0,52.0,218.0,95.0,3.0,8.0,6.0,15.0,14.0,7.0,164.0,13.0
Leicester City,4,0.0,4231.0,46.6,2.0,573.0,369.0,31.0,19.0,65.0,210.0,104.0,7.0,9.0,1.0,23.0,17.0,11.0,172.0,9.0
Leicester City,3,1.0,4411.0,62.2,7.0,751.0,562.0,52.0,24.0,54.0,332.0,129.0,7.0,6.0,2.0,20.0,24.0,6.0,246.0,8.0
Leicester City,1,1.0,4411.0,50.7,5.0,605.0,404.0,43.0,21.0,39.0,214.0,72.0,4.0,3.0,0.0,24.0,16.0,9.0,208.0,12.0
Leicester City,2,1.0,4411.0,52.8,5.0,613.0,424.0,28.0,19.0,53.0,234.0,101.0,4.0,10.0,0.0,14.0,17.0,4.0,211.0,8.0
Leicester City,2,0.0,4411.0,44.2,3.0,578.0,381.0,34.0,28.0,62.0,220.0,109.0,6.0,5.0,0.0,23.0,17.0,13.0,178.0,9.0
Leicester City,0,0.0,4411.0,39.1,4.0,540.0,347.0,32.0,27.0,73.0,235.0,119.0,6.0,2.0,3.0,19.0,18.0,13.0,127.0,10.0
Leicester City,1,0.0,4411.0,40.2,4.0,558.0,344.0,46.0,20.0,57.0,209.0,92.0,3.0,7.0,1.0,8.0,18.0,9.0,144.0,6.0
Leicester City,0,0.0,4411.0,30.9,5.0,493.0,300.0,32.0,19.0,54.0,201.0,98.0,6.0,5.0,3.0,22.0,13.0,13.0,109.0,7.0
Leicester City,3,2.0,4411.0,30.0,3.0,459.0,263.0,26.0,27.0,60.0,190.0,103.0,1.0,5.0,3.0,17.0,19.0,11.0,91.0,12.0
