team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Liverpool,2,1.0,433.0,69.6,10.0,780.0,588.0,56.0,53.0,57.0,353.0,188.0,3.0,16.0,2.0,15.0,17.0,10.0,263.0,10.0
Liverpool,2,1.0,433.0,54.1,5.0,757.0,557.0,48.0,29.0,61.0,325.0,155.0,2.0,12.0,4.0,15.0,25.0,8.0,258.0,10.0
Liverpool,1,1.0,442.0,68.5,8.0,979.0,793.0,60.0,38.0,84.0,513.0,234.0,9.0,13.0,1.0,21.0,19.0,8.0,297.0,9.0
Liverpool,2,1.0,433.0,66.3,6.0,769.0,577.0,42.0,34.0,56.0,314.0,164.0,6.0,17.0,2.0,14.0,21.0,7.0,288.0,16.0
Liverpool,0,1.0,433.0,63.1,11.0,893.0,708.0,42.0,45.0,81.0,487.0,246.0,6.0,10.0,3.0,13.0,18.0,9.0,259.0,10.0
Liverpool,0,1.0,433.0,54.2,4.0,853.0,656.0,49.0,42.0,81.0,375.0,187.0,3.0,4.0,1.0,14.0,13.0,12.0,296.0,9.0
Liverpool,0,1.0,433.0,71.4,7.0,898.0,693.0,52.0,52.0,76.0,434.0,205.0,7.0,8.0,2.0,16.0,15.0,10.0,288.0,10.0
Liverpool,1,0.0,433.0,55.9,2.0,823.0,649.0,55.0,32.0,56.0,339.0,159.0,3.0,5.0,1.0,18.0,17.0,11.0,331.0,13.0
Liverpool,0,0.0,433.0,63.4,4.0,886.0,697.0,47.0,47.0,72.0,459.0,237.0,6.0,5.0,3.0,12.0,20.0,12.0,265.0,12.0
Liverpool,0,0.0,433.0,71.8,10.0,857.0,686.0,49.0,72.0,62.0,480.0,285.0,11.0,16.0,1.0,6.0,10.0,4.0,246.0,11.0
Liverpool,0,0.0,433.0,65.7,6.0,865.0,667.0,61.0,43.0,62.0,402.0,236.0,8.0,9.0,1.0,16.0,14.0,12.0,287.0,15.0
Liverpool,1,1.0,433.0,78.4,11.0,981.0,787.0,46.0,60.0,104.0,626.0,293.0,9.0,8.0,1.0,11.0,21.0,4.0,196.0,8.0
Liverpool,2,1.0,433.0,75.8,1.0,998.0,813.0,57.0,51.0,100.0,570.0,291.0,2.0,15.0,2.0,12.0,14.0,15.0,271.0,8.0
Liverpool,4,1.0,433.0,60.6,4.0,786.0,626.0,73.0,31.0,53.0,328.0,133.0,4.0,7.0,1.0,12.0,8.0,5.0,318.0,8.0
Liverpool,3,2.0,433.0,56.4,8.0,766.0,572.0,52.0,40.0,46.0,329.0,118.0,5.0,19.0,2.0,9.0,15.0,10.0,268.0,15.0
Liverpool,2,1.0,433.0,72.4,3.0,990.0,827.0,60.0,37.0,83.0,550.0,224.0,3.0,6.0,1.0,10.0,21.0,4.0,293.0,13.0
Liverpool,2,1.0,4231.0,62.2,7.0,891.0,683.0,70.0,29.0,62.0,399.0,186.0,7.0,10.0,2.0,7.0,25.0,6.0,306.0,7.0
Liverpool,3,2.0,433.0,66.0,7.0,950.0,772.0,83.0,37.0,67.0,430.0,175.0,9.0,12.0,5.0,10.0,18.0,6.0,364.0,11.0
Liverpool,4,3.0,433.0,48.8,3.0,661.0,432.0,37.0,49.0,72.0,313.0,178.0,5.0,17.0,2.0,13.0,15.0,14.0,139.0,9.0
Liverpool,3,0.0,433.0,58.8,9.0,777.0,584.0,41.0,26.0,59.0,338.0,186.0,5.0,15.0,1.0,15.0,11.0,6.0,262.0,7.0
Liverpool,2,1.0,433.0,76.3,10.0,886.0,699.0,38.0,62.0,72.0,481.0,282.0,12.0,14.0,2.0,8.0,11.0,6.0,248.0,14.0
Liverpool,4,2.0,433.0,46.7,5.0,656.0,454.0,37.0,24.0,50.0,250.0,130.0,3.0,14.0,1.0,16.0,16.0,12.0,213.0,12.0
Liverpool,1,0.0,433.0,38.1,6.0,539.0,322.0,35.0,30.0,40.0,192.0,109.0,0.0,12.0,0.0,15.0,21.0,10.0,147.0,15.0
Liverpool,3,0.0,433.0,64.2,0.0,879.0,703.0,48.0,32.0,58.0,384.0,152.0,7.0,9.0,0.0,18.0,10.0,6.0,340.0,10.0
Liverpool,1,0.0,433.0,47.3,5.0,667.0,467.0,39.0,23.0,53.0,263.0,136.0,3.0,9.0,1.0,14.0,21.0,14.0,216.0,10.0
Liverpool,2,0.0,433.0,60.7,4.0,802.0,638.0,51.0,32.0,56.0,358.0,154.0,3.0,13.0,1.0,12.0,20.0,5.0,294.0,9.0
Liverpool,1,0.0,433.0,62.0,3.0,796.0,561.0,39.0,43.0,64.0,363.0,182.0,4.0,11.0,1.0,23.0,20.0,14.0,229.0,6.0
Liverpool,3,0.0,4312.0,67.2,6.0,927.0,785.0,53.0,35.0,81.0,470.0,188.0,4.0,10.0,1.0,13.0,16.0,4.0,328.0,8.0
Liverpool,3,0.0,433.0,50.2,6.0,756.0,587.0,38.0,29.0,49.0,368.0,188.0,3.0,11.0,2.0,10.0,17.0,16.0,231.0,11.0
Liverpool,0,0.0,433.0,67.0,11.0,879.0,675.0,47.0,61.0,85.0,412.0,209.0,5.0,12.0,1.0,16.0,18.0,11.0,306.0,12.0
Liverpool,0,0.0,433.0,73.1,4.0,875.0,661.0,53.0,46.0,76.0,396.0,160.0,5.0,6.0,4.0,10.0,16.0,15.0,302.0,13.0
Liverpool,7,0.0,433.0,64.7,4.0,907.0,743.0,59.0,25.0,64.0,340.0,137.0,3.0,11.0,0.0,19.0,15.0,19.0,414.0,11.0
Liverpool,1,0.0,433.0,75.1,2.0,925.0,707.0,43.0,50.0,82.0,468.0,193.0,5.0,7.0,2.0,21.0,16.0,7.0,272.0,5.0
Liverpool,1,0.0,433.0,59.6,1.0,692.0,526.0,46.0,16.0,57.0,301.0,132.0,3.0,3.0,2.0,13.0,11.0,8.0,237.0,13.0
Liverpool,1,1.0,4231.0,45.4,4.0,618.0,459.0,36.0,29.0,43.0,215.0,98.0,5.0,5.0,5.0,13.0,13.0,4.0,255.0,11.0
Liverpool,2,1.0,433.0,58.1,8.0,714.0,524.0,53.0,43.0,54.0,326.0,161.0,7.0,15.0,3.0,18.0,16.0,3.0,218.0,9.0
Liverpool,2,1.0,433.0,69.8,1.0,854.0,650.0,50.0,32.0,56.0,346.0,191.0,4.0,10.0,1.0,14.0,24.0,12.0,324.0,10.0
Liverpool,2,0.0,433.0,61.3,9.0,934.0,764.0,60.0,51.0,74.0,490.0,277.0,8.0,10.0,1.0,14.0,19.0,8.0,298.0,6.0
