team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Brighton and Hove Albion,3,1.0,352.0,62.7,4.0,782.0,607.0,51.0,34.0,61.0,321.0,164.0,9.0,10.0,3.0,18.0,10.0,7.0,300.0,13.0
Brighton and Hove Albion,1,0.0,343.0,51.1,2.0,732.0,595.0,32.0,25.0,58.0,290.0,150.0,8.0,2.0,2.0,9.0,15.0,12.0,313.0,7.0
Brighton and Hove Albion,2,1.0,3412.0,41.9,8.0,535.0,351.0,37.0,24.0,54.0,212.0,101.0,5.0,12.0,1.0,11.0,15.0,11.0,150.0,17.0
Brighton and Hove Albion,0,0.0,3421.0,55.2,10.0,676.0,503.0,37.0,39.0,58.0,258.0,153.0,8.0,15.0,1.0,18.0,20.0,11.0,261.0,12.0
Brighton and Hove Albion,3,1.0,3412.0,65.3,1.0,867.0,728.0,46.0,29.0,65.0,301.0,158.0,3.0,8.0,2.0,16.0,13.0,10.0,437.0,12.0
Brighton and Hove Albion,1,1.0,442.0,36.6,3.0,549.0,340.0,31.0,27.0,50.0,201.0,114.0,1.0,6.0,4.0,30.0,23.0,9.0,155.0,14.0
Brighton and Hove Albion,1,1.0,442.0,74.5,11.0,912.0,715.0,65.0,60.0,85.0,486.0,232.0,5.0,20.0,3.0,11.0,16.0,7.0,264.0,11.0
Brighton and Hove Albion,0,0.0,4132.0,58.2,7.0,681.0,509.0,24.0,44.0,51.0,288.0,184.0,11.0,15.0,3.0,11.0,20.0,8.0,244.0,16.0
Brighton and Hove Albion,1,1.0,3421.0,43.2,7.0,619.0,407.0,26.0,47.0,49.0,273.0,155.0,5.0,11.0,1.0,19.0,16.0,21.0,160.0,11.0
Brighton and Hove Albion,0,0.0,352.0,49.5,5.0,627.0,411.0,29.0,42.0,66.0,306.0,153.0,4.0,12.0,3.0,23.0,29.0,14.0,139.0,10.0
Brighton and Hove Albion,3,1.0,3421.0,54.5,3.0,720.0,548.0,40.0,35.0,69.0,285.0,136.0,3.0,10.0,1.0,21.0,16.0,15.0,282.0,13.0
Brighton and Hove Albion,0,0.0,352.0,49.7,5.0,661.0,492.0,39.0,29.0,55.0,271.0,132.0,4.0,9.0,0.0,17.0,20.0,7.0,248.0,11.0
Brighton and Hove Albion,1,0.0,3421.0,73.5,8.0,726.0,545.0,27.0,48.0,53.0,361.0,198.0,5.0,16.0,1.0,12.0,11.0,1.0,221.0,9.0
Brighton and Hove Albion,1,1.0,3412.0,47.7,8.0,585.0,377.0,26.0,21.0,41.0,203.0,94.0,1.0,11.0,2.0,21.0,18.0,10.0,191.0,12.0
Brighton and Hove Albion,1,1.0,3412.0,40.4,6.0,536.0,352.0,29.0,24.0,49.0,174.0,90.0,4.0,7.0,2.0,22.0,12.0,14.0,191.0,9.0
Brighton and Hove Albion,0,0.0,532.0,58.9,7.0,704.0,530.0,31.0,42.0,63.0,335.0,179.0,7.0,12.0,1.0,11.0,11.0,9.0,230.0,11.0
Brighton and Hove Albion,1,1.0,3421.0,49.7,1.0,656.0,473.0,40.0,26.0,49.0,251.0,111.0,2.0,3.0,2.0,20.0,10.0,13.0,238.0,14.0
Brighton and Hove Albion,2,1.0,343.0,53.3,9.0,676.0,488.0,37.0,41.0,56.0,261.0,160.0,6.0,12.0,1.0,12.0,24.0,14.0,256.0,18.0
Brighton and Hove Albion,1,1.0,352.0,52.3,6.0,681.0,507.0,35.0,21.0,54.0,262.0,132.0,6.0,7.0,3.0,17.0,12.0,15.0,259.0,8.0
Brighton and Hove Albion,0,0.0,433.0,46.1,3.0,645.0,489.0,26.0,22.0,40.0,218.0,108.0,3.0,2.0,1.0,17.0,19.0,13.0,281.0,8.0
Brighton and Hove Albion,1,0.0,4411.0,39.3,1.0,567.0,373.0,33.0,25.0,35.0,208.0,117.0,0.0,5.0,0.0,15.0,19.0,12.0,175.0,7.0
Brighton and Hove Albion,0,0.0,3412.0,68.5,8.0,844.0,640.0,36.0,40.0,54.0,323.0,165.0,5.0,12.0,0.0,10.0,15.0,8.0,341.0,7.0
Brighton and Hove Albion,0,0.0,3142.0,35.6,4.0,583.0,410.0,27.0,22.0,57.0,213.0,115.0,6.0,5.0,0.0,25.0,17.0,15.0,206.0,9.0
Brighton and Hove Albion,1,0.0,3412.0,42.3,0.0,631.0,436.0,35.0,25.0,44.0,222.0,97.0,0.0,5.0,0.0,20.0,23.0,19.0,232.0,7.0
Brighton and Hove Albion,2,1.0,442.0,40.6,0.0,535.0,330.0,31.0,33.0,68.0,231.0,121.0,3.0,5.0,1.0,24.0,15.0,11.0,117.0,10.0
