team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Arsenal,2,0.0,4231.0,53.9,7.0,727.0,565.0,29.0,43.0,52.0,308.0,179.0,9.0,7.0,2.0,14.0,20.0,5.0,278.0,10.0
Arsenal,3,2.0,4231.0,65.7,5.0,747.0,576.0,39.0,26.0,52.0,328.0,139.0,8.0,7.0,1.0,11.0,6.0,12.0,264.0,7.0
Arsenal,0,0.0,4231.0,59.1,3.0,804.0,627.0,57.0,35.0,80.0,377.0,195.0,5.0,9.0,2.0,10.0,12.0,9.0,277.0,13.0
Arsenal,1,1.0,4231.0,69.5,8.0,804.0,633.0,46.0,32.0,70.0,429.0,203.0,6.0,12.0,5.0,18.0,11.0,8.0,234.0,9.0
Arsenal,0,0.0,4231.0,35.8,6.0,556.0,395.0,24.0,6.0,45.0,182.0,83.0,1.0,2.0,3.0,21.0,12.0,7.0,220.0,10.0
Arsenal,2,1.0,4231.0,52.6,8.0,697.0,519.0,44.0,35.0,60.0,317.0,172.0,7.0,6.0,1.0,20.0,23.0,11.0,228.0,12.0
Arsenal,0,1.0,4231.0,45.0,3.0,608.0,479.0,32.0,22.0,39.0,203.0,97.0,2.0,5.0,1.0,8.0,9.0,6.0,290.0,11.0
Arsenal,4,3.0,4231.0,45.9,3.0,596.0,423.0,27.0,21.0,45.0,224.0,95.0,5.0,8.0,2.0,5.0,17.0,16.0,208.0,8.0
Arsenal,0,0.0,4231.0,43.3,8.0,606.0,436.0,24.0,21.0,50.0,231.0,121.0,9.0,8.0,2.0,13.0,19.0,13.0,217.0,9.0
Arsenal,3,0.0,4231.0,66.4,11.0,798.0,634.0,44.0,32.0,84.0,358.0,182.0,6.0,14.0,4.0,7.0,14.0,9.0,302.0,9.0
Arsenal,0,0.0,4231.0,67.3,5.0,875.0,692.0,46.0,34.0,82.0,411.0,211.0,6.0,5.0,1.0,17.0,18.0,10.0,306.0,11.0
Arsenal,3,2.0,4231.0,39.0,4.0,505.0,328.0,21.0,18.0,46.0,184.0,108.0,3.0,12.0,1.0,16.0,15.0,7.0,160.0,13.0
Arsenal,1,1.0,343.0,35.2,3.0,517.0,340.0,33.0,16.0,57.0,176.0,93.0,4.0,5.0,1.0,8.0,17.0,17.0,175.0,13.0
Arsenal,0,0.0,4231.0,64.7,6.0,757.0,557.0,34.0,48.0,73.0,314.0,181.0,6.0,12.0,3.0,12.0,14.0,8.0,281.0,5.0
Arsenal,1,1.0,4231.0,56.2,7.0,683.0,494.0,37.0,49.0,75.0,339.0,186.0,3.0,10.0,2.0,13.0,18.0,9.0,190.0,13.0
Arsenal,0,1.0,343.0,58.8,8.0,712.0,538.0,28.0,32.0,43.0,251.0,129.0,5.0,8.0,1.0,7.0,11.0,8.0,312.0,11.0
Arsenal,0,0.0,343.0,56.3,4.0,745.0,575.0,48.0,31.0,70.0,350.0,141.0,3.0,9.0,1.0,15.0,21.0,12.0,245.0,13.0
Arsenal,2,0.0,433.0,64.5,2.0,860.0,699.0,53.0,28.0,55.0,360.0,148.0,1.0,5.0,3.0,8.0,22.0,10.0,357.0,3.0
Arsenal,2,1.0,343.0,62.6,1.0,844.0,669.0,56.0,33.0,53.0,346.0,148.0,2.0,5.0,5.0,8.0,21.0,11.0,340.0,11.0
Arsenal,3,0.0,4231.0,68.7,1.0,791.0,603.0,41.0,35.0,70.0,360.0,190.0,2.0,4.0,2.0,8.0,15.0,11.0,269.0,7.0
Arsenal,1,0.0,3421.0,32.3,1.0,532.0,369.0,27.0,10.0,42.0,166.0,84.0,2.0,3.0,2.0,14.0,16.0,8.0,212.0,6.0
Arsenal,2,0.0,4231.0,61.4,10.0,787.0,641.0,42.0,23.0,90.0,435.0,240.0,7.0,12.0,1.0,6.0,6.0,9.0,223.0,9.0
Arsenal,3,0.0,4231.0,54.9,3.0,731.0,577.0,40.0,26.0,46.0,272.0,116.0,6.0,8.0,3.0,12.0,13.0,2.0,314.0,6.0
Arsenal,3,1.0,4231.0,63.1,4.0,785.0,606.0,29.0,38.0,63.0,386.0,214.0,0.0,9.0,0.0,10.0,11.0,9.0,247.0,8.0
Arsenal,1,1.0,4231.0,58.9,6.0,770.0,595.0,35.0,29.0,49.0,299.0,157.0,4.0,11.0,2.0,12.0,19.0,5.0,312.0,12.0
Arsenal,3,2.0,4231.0,55.8,4.0,690.0,507.0,33.0,25.0,60.0,283.0,143.0,6.0,6.0,0.0,9.0,15.0,9.0,247.0,3.0
Arsenal,0,0.0,4231.0,66.4,6.0,793.0,597.0,45.0,44.0,65.0,379.0,200.0,4.0,10.0,0.0,12.0,21.0,6.0,258.0,12.0
Arsenal,1,1.0,4231.0,45.4,1.0,639.0,488.0,41.0,24.0,45.0,247.0,98.0,3.0,6.0,3.0,13.0,9.0,4.0,253.0,8.0
Arsenal,3,2.0,4231.0,42.0,4.0,536.0,353.0,29.0,21.0,48.0,203.0,124.0,2.0,7.0,2.0,15.0,15.0,7.0,166.0,6.0
Arsenal,4,0.0,4231.0,61.9,7.0,817.0,623.0,42.0,34.0,54.0,299.0,159.0,4.0,17.0,2.0,14.0,18.0,16.0,345.0,4.0
Arsenal,1,0.0,4231.0,50.3,6.0,679.0,511.0,43.0,23.0,50.0,232.0,94.0,2.0,9.0,0.0,10.0,17.0,10.0,292.0,4.0
