team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Burnley,0,1.0,4411.0,41.2,3.0,560.0,389.0,35.0,47.0,67.0,278.0,147.0,4.0,6.0,1.0,14.0,9.0,10.0,147.0,10.0
Burnley,0,1.0,442.0,48.2,8.0,586.0,418.0,46.0,44.0,90.0,302.0,183.0,5.0,11.0,2.0,12.0,7.0,13.0,135.0,10.0
Burnley,1,1.0,442.0,44.6,3.0,593.0,426.0,39.0,41.0,90.0,320.0,149.0,1.0,7.0,2.0,8.0,15.0,12.0,135.0,4.0
Burnley,1,1.0,442.0,57.1,14.0,645.0,445.0,48.0,58.0,90.0,363.0,176.0,7.0,17.0,2.0,12.0,16.0,10.0,127.0,11.0
Burnley,1,1.0,442.0,41.1,4.0,589.0,419.0,45.0,34.0,77.0,270.0,145.0,3.0,6.0,2.0,15.0,19.0,11.0,165.0,5.0
Burnley,1,1.0,442.0,38.9,5.0,522.0,351.0,30.0,41.0,70.0,282.0,137.0,6.0,6.0,3.0,8.0,15.0,9.0,92.0,6.0
Burnley,0,0.0,442.0,62.1,4.0,615.0,433.0,25.0,34.0,79.0,307.0,157.0,2.0,4.0,4.0,17.0,13.0,5.0,148.0,16.0
Burnley,1,0.0,442.0,46.0,5.0,585.0,400.0,28.0,30.0,80.0,266.0,133.0,1.0,7.0,6.0,10.0,24.0,8.0,155.0,7.0
Burnley,1,1.0,442.0,54.5,7.0,625.0,444.0,40.0,41.0,68.0,294.0,148.0,8.0,12.0,3.0,8.0,13.0,6.0,179.0,8.0
Burnley,0,2.0,442.0,25.7,2.0,395.0,271.0,28.0,22.0,36.0,139.0,57.0,1.0,1.0,3.0,17.0,14.0,8.0,142.0,8.0
Burnley,3,1.0,442.0,38.2,3.0,461.0,290.0,26.0,30.0,59.0,215.0,106.0,5.0,5.0,3.0,22.0,12.0,10.0,93.0,16.0
Burnley,0,0.0,442.0,37.3,6.0,506.0,334.0,32.0,29.0,56.0,201.0,106.0,5.0,6.0,3.0,5.0,16.0,11.0,147.0,15.0
Burnley,1,1.0,442.0,37.1,2.0,480.0,322.0,35.0,24.0,54.0,190.0,87.0,1.0,4.0,2.0,12.0,13.0,8.0,144.0,13.0
Burnley,2,1.0,442.0,36.4,5.0,424.0,260.0,24.0,28.0,60.0,201.0,103.0,4.0,6.0,1.0,14.0,4.0,10.0,75.0,11.0
Burnley,1,1.0,442.0,41.4,2.0,601.0,396.0,40.0,34.0,56.0,267.0,107.0,3.0,5.0,3.0,15.0,16.0,15.0,156.0,6.0
Burnley,1,1.0,442.0,46.1,3.0,578.0,409.0,41.0,19.0,54.0,227.0,91.0,4.0,6.0,2.0,14.0,9.0,10.0,193.0,13.0
Burnley,0,1.0,442.0,36.3,4.0,545.0,392.0,37.0,19.0,48.0,237.0,93.0,4.0,1.0,1.0,13.0,15.0,8.0,165.0,10.0
Burnley,0,0.0,442.0,38.3,5.0,528.0,364.0,39.0,26.0,75.0,253.0,127.0,10.0,3.0,4.0,15.0,12.0,14.0,126.0,9.0
Burnley,0,1.0,442.0,53.4,4.0,722.0,522.0,31.0,43.0,59.0,320.0,114.0,5.0,5.0,2.0,15.0,23.0,15.0,236.0,8.0
Burnley,0,0.0,4411.0,57.0,3.0,664.0,482.0,48.0,53.0,88.0,316.0,176.0,3.0,7.0,1.0,16.0,13.0,8.0,192.0,1.0
Burnley,2,0.0,442.0,32.0,6.0,462.0,253.0,21.0,26.0,72.0,181.0,109.0,4.0,10.0,1.0,17.0,14.0,11.0,81.0,10.0
Burnley,4,0.0,442.0,40.8,6.0,519.0,325.0,23.0,31.0,68.0,243.0,131.0,6.0,8.0,2.0,15.0,18.0,12.0,103.0,9.0
Burnley,1,0.0,4411.0,30.6,4.0,425.0,266.0,28.0,22.0,47.0,177.0,109.0,4.0,6.0,4.0,15.0,9.0,12.0,102.0,12.0
Burnley,2,2.0,442.0,46.6,2.0,558.0,352.0,25.0,48.0,64.0,259.0,136.0,2.0,5.0,0.0,18.0,11.0,10.0,126.0,10.0
Burnley,2,2.0,442.0,34.5,6.0,480.0,291.0,30.0,32.0,62.0,208.0,111.0,7.0,7.0,1.0,6.0,11.0,13.0,96.0,6.0
Burnley,0,0.0,442.0,41.7,4.0,593.0,439.0,32.0,36.0,63.0,284.0,140.0,4.0,6.0,0.0,11.0,19.0,12.0,176.0,10.0
Burnley,3,0.0,442.0,46.7,6.0,577.0,390.0,42.0,23.0,70.0,256.0,140.0,8.0,8.0,1.0,17.0,11.0,12.0,148.0,14.0
Burnley,0,0.0,442.0,28.9,1.0,445.0,287.0,31.0,24.0,52.0,192.0,85.0,0.0,1.0,2.0,15.0,17.0,10.0,106.0,9.0
Burnley,1,0.0,442.0,28.2,2.0,452.0,274.0,34.0,22.0,58.0,175.0,82.0,1.0,5.0,6.0,10.0,9.0,14.0,109.0,8.0
Burnley,0,0.0,442.0,55.2,3.0,645.0,454.0,43.0,36.0,88.0,330.0,155.0,7.0,3.0,1.0,13.0,10.0,15.0,152.0,9.0
Burnley,0,0.0,442.0,48.6,4.0,571.0,378.0,35.0,56.0,68.0,317.0,175.0,4.0,10.0,2.0,11.0,25.0,6.0,97.0,14.0
Burnley,0,0.0,442.0,40.9,2.0,458.0,273.0,31.0,21.0,62.0,190.0,87.0,3.0,3.0,2.0,19.0,13.0,16.0,96.0,19.0
Burnley,1,0.0,4411.0,35.3,5.0,499.0,307.0,29.0,27.0,51.0,190.0,96.0,3.0,7.0,3.0,12.0,11.0,17.0,134.0,11.0
Burnley,0,0.0,4411.0,31.4,6.0,479.0,315.0,20.0,26.0,46.0,202.0,98.0,5.0,4.0,2.0,14.0,16.0,12.0,133.0,4.0
Burnley,0,0.0,442.0,41.1,3.0,558.0,376.0,40.0,23.0,41.0,190.0,75.0,1.0,3.0,1.0,14.0,11.0,15.0,202.0,5.0
Burnley,0,0.0,442.0,43.2,4.0,544.0,352.0,38.0,39.0,73.0,246.0,107.0,3.0,6.0,0.0,13.0,16.0,6.0,135.0,17.0
Burnley,1,0.0,442.0,52.3,2.0,616.0,455.0,41.0,37.0,66.0,265.0,120.0,1.0,6.0,5.0,13.0,13.0,10.0,210.0,17.0
Burnley,2,1.0,442.0,32.2,8.0,481.0,292.0,17.0,27.0,58.0,214.0,104.0,5.0,11.0,0.0,12.0,11.0,12.0,93.0,13.0
