team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Tottenham Hotspur,1,1.0,4231.0,60.8,2.0,759.0,569.0,36.0,33.0,57.0,294.0,152.0,3.0,7.0,2.0,21.0,20.0,8.0,295.0,14.0
Tottenham Hotspur,2,1.0,4231.0,61.9,9.0,765.0,584.0,49.0,37.0,52.0,294.0,149.0,9.0,15.0,2.0,11.0,18.0,7.0,310.0,8.0
Tottenham Hotspur,4,1.0,4231.0,65.8,6.0,890.0,715.0,49.0,29.0,50.0,325.0,147.0,10.0,10.0,3.0,11.0,12.0,8.0,405.0,8.0
Tottenham Hotspur,2,1.0,4231.0,61.7,5.0,833.0,610.0,55.0,24.0,45.0,320.0,133.0,4.0,8.0,2.0,18.0,39.0,8.0,301.0,10.0
Tottenham Hotspur,1,1.0,433.0,46.8,6.0,643.0,439.0,34.0,23.0,54.0,216.0,111.0,3.0,9.0,3.0,21.0,29.0,11.0,241.0,11.0
Tottenham Hotspur,4,1.0,4231.0,64.2,4.0,887.0,690.0,51.0,23.0,61.0,343.0,141.0,3.0,9.0,1.0,27.0,19.0,19.0,360.0,8.0
Tottenham Hotspur,4,3.0,4231.0,58.3,7.0,815.0,633.0,40.0,22.0,48.0,240.0,107.0,7.0,9.0,0.0,12.0,18.0,9.0,403.0,6.0
Tottenham Hotspur,2,0.0,4231.0,65.6,4.0,763.0,589.0,39.0,34.0,58.0,378.0,160.0,4.0,9.0,1.0,17.0,19.0,4.0,231.0,16.0
Tottenham Hotspur,0,1.0,4222.0,42.0,5.0,620.0,457.0,31.0,18.0,41.0,207.0,108.0,4.0,3.0,3.0,13.0,22.0,13.0,261.0,20.0
Tottenham Hotspur,1,1.0,343.0,49.8,1.0,745.0,592.0,43.0,14.0,73.0,282.0,130.0,2.0,1.0,2.0,14.0,16.0,11.0,315.0,9.0
