team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Burnley,1,1.0,442.0,44.7,7.0,563.0,396.0,49.0,34.0,81.0,268.0,128.0,0.0,0.0,3.0,12.0,12.0,7.0,143.0,11.0
Burnley,2,0.0,442.0,55.1,5.0,570.0,383.0,36.0,44.0,79.0,255.0,123.0,0.0,0.0,3.0,11.0,15.0,9.0,151.0,9.0
Burnley,0,2.0,442.0,45.7,4.0,590.0,385.0,49.0,36.0,77.0,259.0,126.0,0.0,0.0,3.0,32.0,15.0,6.0,148.0,17.0
Burnley,1,0.0,442.0,48.1,1.0,580.0,372.0,41.0,28.0,87.0,238.0,125.0,0.0,0.0,4.0,10.0,14.0,24.0,147.0,9.0
Burnley,0,0.0,442.0,39.0,6.0,547.0,361.0,49.0,39.0,88.0,274.0,150.0,0.0,0.0,5.0,24.0,19.0,9.0,107.0,9.0
Burnley,1,1.0,442.0,28.3,1.0,479.0,291.0,34.0,19.0,63.0,192.0,103.0,0.0,0.0,3.0,10.0,17.0,19.0,106.0,12.0
Burnley,1,0.0,442.0,59.9,12.0,659.0,422.0,51.0,50.0,104.0,337.0,167.0,0.0,0.0,1.0,16.0,22.0,7.0,114.0,4.0
Burnley,1,0.0,442.0,40.9,4.0,509.0,292.0,32.0,21.0,65.0,197.0,109.0,0.0,0.0,2.0,12.0,17.0,12.0,110.0,14.0
Burnley,4,1.0,442.0,45.8,8.0,518.0,344.0,42.0,33.0,70.0,225.0,107.0,0.0,0.0,3.0,21.0,10.0,12.0,141.0,10.0
Burnley,1,0.0,442.0,45.6,2.0,496.0,321.0,42.0,35.0,77.0,227.0,115.0,0.0,0.0,3.0,10.0,16.0,15.0,111.0,17.0
Burnley,3,2.0,4231.0,30.6,6.0,434.0,242.0,31.0,30.0,72.0,186.0,106.0,0.0,0.0,5.0,12.0,17.0,20.0,66.0,14.0
Burnley,1,1.0,4411.0,33.3,8.0,454.0,266.0,36.0,34.0,74.0,216.0,113.0,0.0,0.0,4.0,12.0,8.0,19.0,68.0,8.0
Burnley,3,2.0,4411.0,38.2,6.0,514.0,328.0,48.0,25.0,56.0,214.0,80.0,0.0,0.0,3.0,23.0,18.0,8.0,130.0,11.0
Burnley,2,1.0,4411.0,34.9,4.0,502.0,294.0,30.0,25.0,56.0,184.0,80.0,0.0,0.0,1.0,13.0,18.0,23.0,129.0,16.0
Burnley,0,0.0,451.0,32.8,6.0,556.0,351.0,32.0,24.0,64.0,198.0,100.0,0.0,0.0,4.0,26.0,15.0,21.0,173.0,2.0
Burnley,2,1.0,451.0,43.5,3.0,555.0,349.0,43.0,37.0,65.0,246.0,112.0,0.0,0.0,5.0,18.0,10.0,15.0,127.0,11.0
Burnley,1,0.0,442.0,38.8,6.0,578.0,395.0,54.0,23.0,67.0,251.0,102.0,8.0,6.0,3.0,10.0,16.0,21.0,162.0,13.0
Burnley,2,2.0,442.0,19.6,1.0,380.0,210.0,19.0,7.0,50.0,125.0,68.0,0.0,0.0,3.0,13.0,22.0,18.0,88.0,14.0
Burnley,0,0.0,442.0,47.5,5.0,558.0,353.0,41.0,40.0,92.0,252.0,146.0,0.0,0.0,3.0,14.0,17.0,18.0,124.0,10.0
Burnley,1,0.0,442.0,45.1,7.0,561.0,397.0,49.0,23.0,66.0,271.0,121.0,0.0,0.0,5.0,21.0,14.0,12.0,139.0,11.0
Burnley,2,0.0,442.0,36.5,2.0,484.0,273.0,45.0,29.0,77.0,204.0,119.0,0.0,0.0,1.0,21.0,20.0,8.0,87.0,12.0
Burnley,1,0.0,442.0,36.8,4.0,507.0,301.0,35.0,41.0,72.0,207.0,120.0,0.0,0.0,0.0,25.0,12.0,15.0,116.0,14.0
Burnley,0,0.0,442.0,42.7,5.0,503.0,340.0,40.0,28.0,66.0,221.0,118.0,0.0,0.0,2.0,16.0,14.0,16.0,136.0,12.0
Burnley,0,0.0,442.0,56.0,7.0,589.0,384.0,40.0,49.0,94.0,288.0,157.0,0.0,0.0,0.0,9.0,7.0,9.0,117.0,7.0
Burnley,1,1.0,442.0,36.1,8.0,509.0,309.0,40.0,32.0,86.0,216.0,120.0,0.0,0.0,3.0,26.0,15.0,12.0,108.0,16.0
Burnley,2,1.0,442.0,28.7,2.0,450.0,248.0,28.0,12.0,61.0,162.0,89.0,0.0,0.0,1.0,27.0,16.0,13.0,91.0,13.0
Burnley,1,0.0,442.0,33.2,4.0,409.0,240.0,32.0,27.0,67.0,177.0,91.0,0.0,0.0,0.0,9.0,9.0,10.0,79.0,13.0
Burnley,1,0.0,442.0,39.6,1.0,519.0,338.0,36.0,26.0,68.0,176.0,87.0,0.0,0.0,4.0,24.0,15.0,13.0,175.0,10.0
Burnley,1,0.0,442.0,30.2,3.0,431.0,237.0,23.0,34.0,60.0,162.0,94.0,0.0,0.0,0.0,26.0,8.0,15.0,95.0,11.0
Burnley,1,0.0,442.0,45.0,6.0,534.0,357.0,31.0,39.0,69.0,222.0,116.0,0.0,0.0,3.0,15.0,18.0,12.0,160.0,11.0
Burnley,1,1.0,442.0,39.8,1.0,522.0,325.0,38.0,20.0,66.0,238.0,101.0,0.0,0.0,0.0,22.0,24.0,16.0,104.0,11.0
Burnley,0,0.0,442.0,41.6,4.0,453.0,312.0,33.0,33.0,72.0,206.0,109.0,0.0,0.0,0.0,11.0,14.0,7.0,116.0,15.0
Burnley,0,0.0,442.0,44.1,5.0,545.0,339.0,34.0,44.0,80.0,256.0,157.0,0.0,0.0,5.0,17.0,9.0,20.0,106.0,13.0
Burnley,0,0.0,4411.0,54.5,2.0,654.0,482.0,44.0,33.0,75.0,288.0,134.0,0.0,0.0,3.0,10.0,14.0,9.0,212.0,12.0
Burnley,0,0.0,442.0,27.8,5.0,452.0,244.0,28.0,29.0,67.0,173.0,92.0,0.0,0.0,0.0,17.0,11.0,19.0,88.0,9.0
Burnley,1,0.0,451.0,35.4,4.0,488.0,307.0,37.0,19.0,55.0,201.0,92.0,0.0,0.0,0.0,12.0,13.0,16.0,119.0,10.0
Burnley,0,0.0,451.0,41.0,4.0,552.0,361.0,27.0,16.0,59.0,202.0,94.0,0.0,0.0,4.0,14.0,21.0,15.0,172.0,9.0
Burnley,0,0.0,442.0,39.9,4.0,584.0,410.0,36.0,26.0,72.0,244.0,103.0,0.0,0.0,2.0,17.0,18.0,17.0,186.0,9.0
