team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Liverpool,3,1.0,41212.0,73.8,9.0,929.0,752.0,58.0,38.0,87.0,472.0,245.0,0.0,0.0,1.0,14.0,14.0,5.0,297.0,13.0
Liverpool,0,0.0,433.0,64.9,4.0,814.0,599.0,49.0,43.0,98.0,427.0,234.0,0.0,0.0,1.0,13.0,16.0,17.0,192.0,9.0
Liverpool,1,1.0,433.0,72.3,7.0,851.0,626.0,55.0,36.0,79.0,396.0,200.0,0.0,0.0,3.0,23.0,17.0,9.0,254.0,8.0
Liverpool,2,1.0,433.0,66.1,9.0,810.0,588.0,58.0,38.0,83.0,375.0,166.0,0.0,0.0,2.0,22.0,16.0,10.0,242.0,11.0
Liverpool,3,2.0,433.0,51.4,1.0,676.0,472.0,58.0,13.0,81.0,320.0,163.0,0.0,0.0,1.0,23.0,15.0,11.0,157.0,17.0
Liverpool,2,1.0,433.0,63.9,2.0,744.0,558.0,51.0,37.0,82.0,345.0,179.0,0.0,0.0,3.0,6.0,15.0,7.0,234.0,12.0
Liverpool,3,2.0,433.0,53.0,5.0,637.0,456.0,41.0,33.0,85.0,329.0,184.0,0.0,0.0,5.0,16.0,18.0,7.0,149.0,8.0
Liverpool,2,2.0,433.0,50.9,4.0,652.0,425.0,31.0,35.0,76.0,328.0,184.0,0.0,0.0,2.0,17.0,27.0,12.0,119.0,14.0
Liverpool,1,1.0,433.0,62.4,2.0,835.0,638.0,56.0,42.0,79.0,423.0,193.0,0.0,0.0,5.0,15.0,25.0,13.0,235.0,13.0
Liverpool,2,0.0,433.0,73.6,7.0,966.0,785.0,70.0,50.0,110.0,540.0,258.0,0.0,0.0,2.0,30.0,19.0,4.0,282.0,7.0
Liverpool,1,1.0,433.0,43.0,3.0,652.0,437.0,33.0,17.0,51.0,288.0,137.0,0.0,0.0,2.0,23.0,16.0,19.0,158.0,12.0
Liverpool,4,2.0,433.0,63.8,6.0,831.0,625.0,47.0,33.0,62.0,379.0,199.0,0.0,0.0,2.0,26.0,15.0,7.0,259.0,9.0
Liverpool,2,1.0,433.0,67.1,7.0,815.0,611.0,53.0,72.0,78.0,415.0,216.0,0.0,0.0,5.0,10.0,11.0,11.0,239.0,7.0
Liverpool,2,0.0,433.0,77.3,13.0,901.0,702.0,56.0,64.0,96.0,510.0,272.0,0.0,0.0,1.0,19.0,13.0,7.0,226.0,5.0
