team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Manchester City,3,2.0,4141.0,70.8,9.0,870.0,686.0,44.0,36.0,74.0,464.0,208.0,0.0,0.0,2.0,24.0,7.0,14.0,241.0,8.0
Manchester City,2,2.0,4141.0,65.8,5.0,740.0,541.0,38.0,36.0,63.0,334.0,177.0,0.0,0.0,0.0,15.0,17.0,11.0,228.0,12.0
Manchester City,5,1.0,4141.0,69.2,10.0,816.0,611.0,55.0,46.0,60.0,427.0,234.0,0.0,0.0,2.0,16.0,12.0,14.0,205.0,12.0
Manchester City,0,0.0,4231.0,69.2,8.0,851.0,643.0,42.0,28.0,71.0,451.0,228.0,0.0,0.0,2.0,19.0,28.0,13.0,216.0,10.0
Manchester City,3,1.0,4231.0,67.4,10.0,918.0,713.0,42.0,37.0,70.0,456.0,215.0,0.0,0.0,1.0,22.0,15.0,17.0,275.0,6.0
Manchester City,1,0.0,4141.0,59.5,8.0,795.0,563.0,47.0,36.0,59.0,316.0,147.0,0.0,0.0,6.0,25.0,9.0,15.0,269.0,14.0
Manchester City,0,0.0,4141.0,65.3,7.0,839.0,621.0,50.0,40.0,75.0,413.0,209.0,0.0,0.0,1.0,21.0,21.0,13.0,228.0,8.0
Manchester City,2,1.0,433.0,68.8,5.0,908.0,704.0,44.0,47.0,80.0,500.0,244.0,0.0,0.0,4.0,17.0,20.0,10.0,229.0,9.0
Manchester City,2,0.0,4141.0,54.6,9.0,698.0,473.0,47.0,33.0,71.0,310.0,179.0,0.0,0.0,3.0,22.0,26.0,19.0,185.0,10.0
Manchester City,2,0.0,4231.0,55.0,4.0,649.0,450.0,31.0,18.0,56.0,254.0,123.0,0.0,0.0,3.0,9.0,18.0,9.0,210.0,11.0
Manchester City,2,1.0,4141.0,60.6,7.0,773.0,594.0,51.0,31.0,75.0,418.0,219.0,0.0,0.0,4.0,19.0,19.0,11.0,197.0,9.0
Manchester City,2,1.0,4231.0,63.4,4.0,707.0,501.0,34.0,36.0,55.0,327.0,206.0,0.0,0.0,3.0,20.0,19.0,11.0,194.0,16.0
Manchester City,1,1.0,3421.0,60.7,7.0,741.0,541.0,38.0,37.0,59.0,361.0,172.0,0.0,0.0,2.0,11.0,27.0,22.0,216.0,14.0
Manchester City,1,1.0,4141.0,71.0,11.0,838.0,632.0,33.0,55.0,96.0,495.0,294.0,0.0,0.0,5.0,15.0,7.0,15.0,170.0,7.0
Manchester City,1,1.0,3421.0,64.7,7.0,813.0,582.0,41.0,37.0,61.0,393.0,199.0,0.0,0.0,1.0,19.0,31.0,10.0,213.0,11.0
Manchester City,1,0.0,343.0,72.6,5.0,878.0,661.0,37.0,59.0,80.0,519.0,303.0,0.0,0.0,6.0,17.0,22.0,11.0,186.0,7.0
Manchester City,4,2.0,4231.0,64.2,4.0,769.0,591.0,31.0,30.0,76.0,352.0,190.0,0.0,0.0,1.0,25.0,14.0,16.0,251.0,8.0
Manchester City,3,2.0,433.0,67.1,10.0,794.0,587.0,48.0,35.0,68.0,356.0,178.0,0.0,0.0,3.0,21.0,23.0,9.0,246.0,5.0
Manchester City,2,1.0,4231.0,76.9,8.0,864.0,681.0,50.0,37.0,83.0,460.0,217.0,0.0,0.0,1.0,5.0,15.0,9.0,245.0,11.0
Manchester City,5,0.0,4231.0,67.1,5.0,789.0,620.0,55.0,26.0,70.0,356.0,184.0,4.0,11.0,0.0,19.0,7.0,9.0,271.0,10.0
Manchester City,2,0.0,3412.0,68.1,10.0,748.0,540.0,43.0,54.0,63.0,418.0,210.0,0.0,0.0,1.0,10.0,7.0,9.0,162.0,9.0
Manchester City,3,0.0,4231.0,58.9,7.0,809.0,628.0,56.0,32.0,55.0,362.0,166.0,0.0,0.0,0.0,13.0,22.0,16.0,288.0,8.0
Manchester City,1,1.0,4231.0,60.7,6.0,818.0,616.0,49.0,36.0,64.0,392.0,182.0,0.0,0.0,0.0,11.0,17.0,15.0,250.0,14.0
Manchester City,2,2.0,4231.0,55.6,6.0,715.0,506.0,33.0,28.0,52.0,293.0,156.0,0.0,0.0,6.0,25.0,14.0,22.0,232.0,15.0
Manchester City,2,0.0,433.0,70.8,5.0,901.0,718.0,45.0,26.0,57.0,366.0,209.0,0.0,0.0,3.0,15.0,9.0,19.0,366.0,4.0
Manchester City,2,0.0,433.0,62.3,0.0,816.0,598.0,40.0,26.0,59.0,341.0,176.0,0.0,0.0,2.0,20.0,21.0,9.0,275.0,11.0
Manchester City,4,0.0,4141.0,70.3,5.0,816.0,673.0,39.0,19.0,59.0,296.0,138.0,0.0,0.0,3.0,13.0,13.0,7.0,391.0,14.0
Manchester City,0,0.0,41212.0,70.8,4.0,866.0,672.0,45.0,38.0,66.0,417.0,230.0,0.0,0.0,4.0,12.0,22.0,13.0,273.0,7.0
