team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Leicester City,1,1.0,442.0,48.6,9.0,629.0,412.0,42.0,48.0,62.0,291.0,127.0,0.0,0.0,5.0,26.0,13.0,12.0,146.0,11.0
Leicester City,1,2.0,442.0,37.3,3.0,519.0,321.0,22.0,20.0,48.0,201.0,88.0,0.0,0.0,4.0,24.0,12.0,13.0,141.0,11.0
Leicester City,3,1.0,442.0,41.9,3.0,541.0,333.0,35.0,37.0,47.0,240.0,107.0,0.0,0.0,5.0,24.0,16.0,17.0,122.0,8.0
Leicester City,2,0.0,442.0,54.7,5.0,612.0,400.0,38.0,33.0,69.0,281.0,138.0,0.0,0.0,1.0,11.0,21.0,10.0,143.0,12.0
Leicester City,2,1.0,4411.0,48.3,7.0,614.0,394.0,40.0,29.0,59.0,281.0,129.0,0.0,0.0,1.0,20.0,28.0,19.0,133.0,7.0
Leicester City,3,1.0,4231.0,49.5,9.0,598.0,396.0,35.0,39.0,76.0,324.0,149.0,0.0,0.0,1.0,22.0,25.0,12.0,99.0,12.0
Leicester City,3,2.0,442.0,30.7,4.0,506.0,277.0,24.0,23.0,63.0,195.0,104.0,0.0,0.0,3.0,31.0,17.0,18.0,94.0,8.0
Leicester City,0,2.0,4231.0,32.4,6.0,489.0,292.0,25.0,23.0,62.0,207.0,102.0,0.0,0.0,1.0,14.0,18.0,12.0,108.0,12.0
Leicester City,0,1.0,352.0,35.2,5.0,503.0,341.0,33.0,28.0,53.0,204.0,93.0,0.0,0.0,2.0,13.0,19.0,17.0,152.0,8.0
Leicester City,1,1.0,4231.0,39.7,6.0,520.0,311.0,35.0,31.0,52.0,230.0,112.0,0.0,0.0,3.0,15.0,15.0,13.0,106.0,11.0
Leicester City,0,0.0,442.0,42.0,3.0,573.0,393.0,42.0,33.0,72.0,296.0,147.0,0.0,0.0,3.0,19.0,12.0,15.0,117.0,14.0
Leicester City,4,3.0,442.0,22.1,4.0,371.0,205.0,21.0,20.0,51.0,158.0,91.0,0.0,0.0,3.0,14.0,11.0,11.0,53.0,10.0
Leicester City,2,1.0,442.0,40.7,6.0,504.0,330.0,17.0,32.0,68.0,214.0,101.0,0.0,0.0,3.0,13.0,20.0,11.0,135.0,15.0
Leicester City,1,0.0,442.0,59.1,3.0,715.0,520.0,50.0,40.0,86.0,318.0,169.0,0.0,0.0,4.0,14.0,26.0,8.0,227.0,8.0
Leicester City,3,1.0,442.0,44.6,7.0,617.0,403.0,34.0,29.0,72.0,291.0,167.0,0.0,0.0,1.0,18.0,18.0,10.0,130.0,10.0
Leicester City,0,0.0,442.0,38.1,5.0,564.0,390.0,38.0,22.0,48.0,214.0,83.0,0.0,0.0,1.0,16.0,13.0,13.0,187.0,9.0
Leicester City,3,1.0,442.0,59.0,3.0,695.0,517.0,51.0,33.0,87.0,336.0,155.0,0.0,0.0,2.0,12.0,21.0,12.0,206.0,10.0
Leicester City,2,1.0,442.0,52.2,5.0,623.0,408.0,39.0,29.0,63.0,271.0,140.0,0.0,0.0,3.0,15.0,19.0,20.0,155.0,14.0
Leicester City,0,0.0,442.0,39.5,2.0,586.0,362.0,33.0,29.0,58.0,265.0,144.0,0.0,0.0,1.0,23.0,24.0,29.0,113.0,11.0
Leicester City,1,1.0,442.0,34.2,3.0,453.0,276.0,26.0,21.0,59.0,162.0,76.0,0.0,0.0,0.0,17.0,17.0,22.0,130.0,16.0
Leicester City,1,0.0,442.0,45.2,4.0,514.0,323.0,25.0,28.0,75.0,250.0,125.0,0.0,0.0,1.0,17.0,17.0,15.0,95.0,9.0
Leicester City,0,0.0,442.0,31.1,2.0,503.0,317.0,24.0,16.0,49.0,177.0,82.0,0.0,0.0,6.0,16.0,13.0,18.0,150.0,13.0
Leicester City,2,0.0,442.0,42.1,2.0,511.0,311.0,35.0,35.0,69.0,237.0,113.0,0.0,0.0,0.0,24.0,20.0,11.0,94.0,16.0
Leicester City,2,2.0,442.0,39.9,1.0,578.0,382.0,35.0,22.0,72.0,271.0,120.0,0.0,0.0,0.0,18.0,17.0,14.0,130.0,15.0
Leicester City,3,3.0,442.0,41.4,4.0,530.0,354.0,36.0,24.0,70.0,233.0,107.0,0.0,0.0,0.0,23.0,12.0,5.0,132.0,14.0
Leicester City,0,0.0,442.0,51.0,4.0,677.0,505.0,43.0,29.0,68.0,300.0,147.0,0.0,0.0,0.0,18.0,23.0,11.0,221.0,14.0
Leicester City,0,0.0,442.0,40.1,3.0,502.0,286.0,39.0,29.0,58.0,201.0,83.0,0.0,0.0,4.0,12.0,22.0,11.0,101.0,8.0
Leicester City,0,0.0,41212.0,39.9,7.0,554.0,337.0,28.0,30.0,58.0,245.0,114.0,0.0,0.0,1.0,17.0,33.0,14.0,112.0,10.0
Leicester City,0,0.0,41212.0,37.6,4.0,534.0,331.0,36.0,22.0,64.0,239.0,106.0,0.0,0.0,0.0,22.0,14.0,13.0,107.0,9.0
Leicester City,2,0.0,442.0,35.1,3.0,500.0,311.0,31.0,33.0,50.0,195.0,87.0,0.0,0.0,0.0,16.0,12.0,8.0,141.0,12.0
