team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Crystal Palace,4,2.0,4231.0,29.7,7.0,384.0,200.0,14.0,24.0,64.0,149.0,101.0,0.0,0.0,3.0,19.0,16.0,13.0,65.0,13.0
Crystal Palace,0,1.0,433.0,63.5,6.0,697.0,463.0,32.0,53.0,75.0,343.0,194.0,0.0,0.0,2.0,13.0,20.0,6.0,161.0,11.0
Crystal Palace,0,0.0,4141.0,31.1,2.0,478.0,264.0,33.0,20.0,53.0,182.0,92.0,0.0,0.0,1.0,24.0,23.0,16.0,97.0,13.0
Crystal Palace,2,1.0,4231.0,57.9,6.0,661.0,420.0,43.0,49.0,73.0,285.0,161.0,0.0,0.0,0.0,19.0,20.0,19.0,167.0,10.0
Crystal Palace,3,1.0,4231.0,27.8,7.0,455.0,233.0,27.0,27.0,53.0,174.0,105.0,0.0,0.0,5.0,22.0,11.0,19.0,78.0,11.0
Crystal Palace,1,0.0,4231.0,43.0,5.0,496.0,284.0,26.0,35.0,67.0,186.0,103.0,2.0,5.0,1.0,18.0,18.0,7.0,119.0,8.0
Crystal Palace,1,1.0,4141.0,45.6,7.0,562.0,347.0,33.0,43.0,63.0,268.0,159.0,0.0,0.0,2.0,13.0,11.0,12.0,108.0,13.0
Crystal Palace,0,4.0,343.0,65.7,8.0,702.0,502.0,62.0,56.0,97.0,365.0,190.0,0.0,0.0,1.0,13.0,7.0,12.0,177.0,9.0
Crystal Palace,0,0.0,3412.0,44.0,2.0,574.0,371.0,44.0,44.0,62.0,260.0,133.0,0.0,0.0,1.0,18.0,17.0,9.0,136.0,10.0
Crystal Palace,1,1.0,4231.0,47.1,2.0,617.0,411.0,35.0,36.0,69.0,237.0,118.0,0.0,0.0,1.0,17.0,13.0,25.0,202.0,13.0
Crystal Palace,0,1.0,4231.0,53.5,4.0,660.0,476.0,46.0,29.0,59.0,297.0,144.0,0.0,0.0,1.0,12.0,24.0,7.0,201.0,12.0
Crystal Palace,1,1.0,442.0,39.1,3.0,587.0,400.0,38.0,16.0,57.0,232.0,103.0,0.0,0.0,1.0,19.0,20.0,11.0,180.0,16.0
Crystal Palace,3,2.0,4231.0,41.6,3.0,560.0,338.0,37.0,19.0,69.0,224.0,127.0,0.0,0.0,0.0,22.0,23.0,12.0,125.0,11.0
Crystal Palace,1,1.0,4231.0,38.3,4.0,480.0,276.0,37.0,23.0,77.0,200.0,115.0,0.0,0.0,1.0,26.0,25.0,14.0,93.0,12.0
Crystal Palace,2,2.0,4231.0,44.7,1.0,641.0,417.0,50.0,23.0,77.0,263.0,144.0,0.0,0.0,4.0,27.0,12.0,16.0,168.0,15.0
Crystal Palace,0,1.0,4231.0,55.2,8.0,619.0,411.0,50.0,44.0,60.0,237.0,92.0,0.0,0.0,1.0,9.0,20.0,12.0,208.0,12.0
Crystal Palace,4,2.0,4231.0,56.5,2.0,706.0,459.0,42.0,28.0,46.0,245.0,100.0,0.0,0.0,2.0,26.0,12.0,18.0,241.0,15.0
Crystal Palace,1,1.0,4411.0,59.4,12.0,689.0,447.0,54.0,60.0,63.0,318.0,160.0,0.0,0.0,5.0,19.0,7.0,21.0,175.0,15.0
Crystal Palace,0,0.0,4231.0,62.3,7.0,620.0,414.0,45.0,30.0,63.0,290.0,137.0,0.0,0.0,2.0,28.0,20.0,17.0,149.0,12.0
Crystal Palace,0,0.0,433.0,41.2,2.0,537.0,360.0,32.0,34.0,74.0,249.0,148.0,0.0,0.0,0.0,14.0,19.0,14.0,134.0,10.0
Crystal Palace,0,0.0,433.0,30.8,2.0,443.0,266.0,29.0,23.0,54.0,175.0,92.0,0.0,0.0,0.0,17.0,12.0,16.0,102.0,8.0
Crystal Palace,2,1.0,4141.0,27.7,3.0,459.0,234.0,23.0,17.0,56.0,175.0,94.0,0.0,0.0,0.0,28.0,17.0,14.0,72.0,10.0
Crystal Palace,1,1.0,4231.0,38.5,6.0,457.0,252.0,39.0,30.0,64.0,193.0,93.0,0.0,0.0,1.0,17.0,18.0,11.0,83.0,11.0
Crystal Palace,2,2.0,4231.0,27.1,5.0,450.0,229.0,36.0,13.0,59.0,162.0,112.0,0.0,0.0,2.0,16.0,14.0,16.0,76.0,14.0
Crystal Palace,2,0.0,4231.0,48.6,2.0,547.0,341.0,37.0,34.0,79.0,270.0,150.0,0.0,0.0,0.0,21.0,9.0,19.0,97.0,12.0
Crystal Palace,0,0.0,4231.0,42.5,4.0,536.0,327.0,36.0,26.0,60.0,190.0,92.0,0.0,0.0,2.0,19.0,12.0,21.0,153.0,14.0
Crystal Palace,2,0.0,343.0,34.9,6.0,412.0,233.0,24.0,32.0,58.0,197.0,110.0,0.0,0.0,0.0,17.0,11.0,12.0,57.0,23.0
Crystal Palace,0,0.0,4231.0,55.9,6.0,612.0,438.0,47.0,22.0,60.0,272.0,124.0,0.0,0.0,1.0,17.0,14.0,12.0,183.0,14.0
