team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Manchester United,2,2.0,433.0,58.8,3.0,727.0,542.0,35.0,13.0,57.0,306.0,136.0,0.0,0.0,1.0,25.0,19.0,14.0,244.0,16.0
Manchester United,1,1.0,4231.0,55.4,5.0,693.0,519.0,50.0,24.0,48.0,309.0,154.0,0.0,0.0,1.0,13.0,16.0,14.0,231.0,11.0
Manchester United,2,1.0,352.0,46.2,6.0,611.0,416.0,53.0,14.0,66.0,290.0,149.0,0.0,0.0,1.0,28.0,19.0,19.0,136.0,16.0
Manchester United,1,1.0,433.0,61.6,8.0,802.0,576.0,53.0,54.0,76.0,423.0,223.0,0.0,0.0,3.0,23.0,6.0,18.0,185.0,10.0
Manchester United,0,0.0,4231.0,74.8,8.0,964.0,761.0,53.0,47.0,83.0,543.0,306.0,0.0,0.0,0.0,15.0,16.0,12.0,250.0,15.0
Manchester United,1,1.0,4231.0,68.6,5.0,802.0,620.0,57.0,55.0,69.0,444.0,221.0,0.0,0.0,3.0,13.0,18.0,5.0,216.0,9.0
Manchester United,2,1.0,4231.0,57.9,7.0,808.0,587.0,58.0,30.0,57.0,367.0,182.0,0.0,0.0,5.0,28.0,21.0,11.0,234.0,10.0
Manchester United,0,0.0,433.0,67.1,4.0,852.0,634.0,59.0,48.0,85.0,430.0,224.0,0.0,0.0,6.0,18.0,20.0,13.0,243.0,20.0
Manchester United,1,1.0,433.0,55.9,5.0,726.0,487.0,52.0,35.0,76.0,311.0,145.0,0.0,0.0,4.0,25.0,10.0,15.0,202.0,17.0
Manchester United,2,0.0,433.0,65.5,12.0,831.0,610.0,51.0,61.0,67.0,473.0,234.0,0.0,0.0,5.0,7.0,15.0,8.0,188.0,9.0
Manchester United,3,1.0,433.0,62.2,11.0,793.0,607.0,44.0,48.0,70.0,395.0,225.0,0.0,0.0,4.0,8.0,14.0,10.0,236.0,6.0
