team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Chelsea,5,1.0,3421.0,70.5,12.0,813.0,643.0,42.0,44.0,53.0,409.0,253.0,0.0,0.0,1.0,16.0,11.0,7.0,261.0,8.0
Chelsea,4,2.0,3421.0,47.1,7.0,662.0,456.0,36.0,25.0,44.0,252.0,141.0,0.0,0.0,4.0,32.0,22.0,12.0,215.0,7.0
Chelsea,3,2.0,3421.0,57.1,11.0,775.0,619.0,47.0,42.0,61.0,373.0,210.0,0.0,0.0,2.0,14.0,16.0,7.0,261.0,8.0
Chelsea,4,2.0,3421.0,47.8,5.0,649.0,477.0,36.0,38.0,51.0,310.0,171.0,0.0,0.0,2.0,15.0,21.0,7.0,185.0,13.0
Chelsea,2,2.0,3421.0,39.3,3.0,581.0,399.0,27.0,16.0,48.0,203.0,94.0,0.0,0.0,1.0,17.0,17.0,16.0,208.0,10.0
Chelsea,1,1.0,3511.0,72.9,5.0,814.0,608.0,38.0,59.0,70.0,481.0,320.0,0.0,0.0,4.0,20.0,14.0,6.0,168.0,12.0
Chelsea,3,1.0,343.0,65.6,6.0,905.0,734.0,70.0,34.0,80.0,443.0,236.0,0.0,0.0,1.0,11.0,27.0,7.0,311.0,11.0
Chelsea,3,1.0,343.0,41.7,5.0,631.0,410.0,33.0,30.0,59.0,278.0,157.0,0.0,0.0,4.0,19.0,16.0,17.0,151.0,14.0
Chelsea,2,1.0,343.0,52.8,1.0,740.0,559.0,42.0,45.0,58.0,373.0,226.0,0.0,0.0,1.0,10.0,21.0,13.0,218.0,12.0
Chelsea,4,1.0,343.0,59.6,8.0,647.0,473.0,40.0,33.0,60.0,294.0,165.0,0.0,0.0,2.0,12.0,13.0,10.0,193.0,12.0
Chelsea,3,1.0,343.0,44.4,7.0,657.0,474.0,39.0,32.0,57.0,320.0,189.0,0.0,0.0,1.0,12.0,19.0,25.0,166.0,13.0
Chelsea,1,0.0,343.0,66.9,8.0,788.0,577.0,33.0,25.0,78.0,383.0,208.0,0.0,0.0,2.0,14.0,14.0,13.0,212.0,6.0
Chelsea,2,1.0,343.0,45.9,3.0,599.0,386.0,28.0,24.0,54.0,203.0,117.0,0.0,0.0,3.0,23.0,16.0,17.0,197.0,13.0
Chelsea,5,3.0,343.0,60.1,5.0,886.0,685.0,50.0,41.0,71.0,418.0,219.0,0.0,0.0,2.0,26.0,13.0,11.0,289.0,5.0
Chelsea,4,2.0,343.0,43.9,3.0,657.0,447.0,31.0,19.0,51.0,254.0,117.0,0.0,0.0,2.0,18.0,21.0,27.0,204.0,7.0
Chelsea,3,2.0,343.0,54.9,6.0,768.0,553.0,54.0,32.0,71.0,322.0,158.0,0.0,0.0,1.0,19.0,12.0,19.0,252.0,6.0
Chelsea,1,2.0,4231.0,52.7,3.0,778.0,540.0,46.0,36.0,69.0,321.0,164.0,0.0,0.0,6.0,18.0,11.0,19.0,247.0,6.0
Chelsea,3,2.0,4141.0,60.1,7.0,813.0,626.0,45.0,39.0,70.0,359.0,223.0,0.0,0.0,1.0,9.0,18.0,10.0,293.0,6.0
Chelsea,2,0.0,4141.0,61.7,6.0,770.0,556.0,53.0,38.0,86.0,346.0,185.0,0.0,0.0,1.0,18.0,13.0,7.0,230.0,16.0
Chelsea,1,0.0,3421.0,67.6,10.0,746.0,571.0,46.0,42.0,70.0,413.0,249.0,0.0,0.0,1.0,7.0,7.0,5.0,177.0,8.0
