team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Everton,1,0.0,433.0,62.1,4.0,768.0,538.0,52.0,35.0,69.0,352.0,170.0,0.0,0.0,2.0,12.0,8.0,15.0,215.0,7.0
Everton,0,0.0,4231.0,49.5,7.0,600.0,423.0,60.0,16.0,79.0,257.0,112.0,0.0,0.0,2.0,21.0,8.0,15.0,176.0,13.0
Everton,3,0.0,433.0,63.2,9.0,764.0,529.0,56.0,32.0,73.0,388.0,208.0,0.0,0.0,3.0,18.0,12.0,8.0,165.0,15.0
Everton,4,3.0,433.0,60.1,1.0,801.0,594.0,49.0,20.0,92.0,371.0,190.0,0.0,0.0,0.0,18.0,17.0,11.0,236.0,8.0
Everton,4,1.0,4231.0,51.5,4.0,689.0,469.0,43.0,30.0,63.0,314.0,154.0,0.0,0.0,4.0,19.0,17.0,16.0,170.0,9.0
Everton,3,2.0,4231.0,62.8,6.0,780.0,605.0,55.0,22.0,66.0,353.0,171.0,0.0,0.0,0.0,11.0,22.0,9.0,264.0,8.0
Everton,2,1.0,433.0,63.6,9.0,735.0,512.0,47.0,40.0,58.0,306.0,136.0,0.0,0.0,1.0,16.0,9.0,13.0,235.0,10.0
Everton,6,3.0,433.0,45.7,2.0,675.0,477.0,42.0,16.0,58.0,266.0,134.0,0.0,0.0,4.0,22.0,11.0,16.0,220.0,14.0
Everton,4,1.0,352.0,29.2,1.0,455.0,270.0,26.0,25.0,59.0,173.0,102.0,0.0,0.0,4.0,21.0,22.0,9.0,110.0,17.0
Everton,3,0.0,4231.0,54.0,5.0,715.0,487.0,41.0,34.0,69.0,340.0,171.0,0.0,0.0,4.0,23.0,20.0,12.0,167.0,5.0
Everton,0,0.0,4231.0,32.3,3.0,488.0,285.0,41.0,17.0,60.0,206.0,100.0,0.0,0.0,1.0,16.0,19.0,19.0,93.0,13.0
Everton,2,1.0,433.0,41.5,5.0,575.0,358.0,35.0,34.0,61.0,259.0,140.0,0.0,0.0,1.0,23.0,26.0,9.0,125.0,10.0
Everton,1,1.0,442.0,45.5,4.0,596.0,380.0,35.0,32.0,85.0,261.0,143.0,0.0,0.0,3.0,18.0,19.0,18.0,140.0,13.0
