team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Burnley,1,1.0,442.0,54.2,8.0,561.0,378.0,34.0,49.0,62.0,263.0,128.0,3.0,10.0,3.0,20.0,11.0,12.0,152.0,11.0
Burnley,1,0.0,442.0,46.7,4.0,522.0,359.0,33.0,33.0,68.0,225.0,107.0,2.0,7.0,1.0,12.0,16.0,12.0,150.0,10.0
Burnley,1,1.0,442.0,47.4,5.0,606.0,404.0,32.0,26.0,73.0,243.0,121.0,4.0,5.0,2.0,9.0,18.0,7.0,177.0,8.0
Burnley,1,0.0,442.0,55.2,4.0,610.0,424.0,31.0,28.0,83.0,259.0,124.0,2.0,7.0,3.0,11.0,11.0,10.0,175.0,13.0
Burnley,1,1.0,442.0,45.0,4.0,623.0,378.0,41.0,39.0,85.0,256.0,123.0,8.0,13.0,2.0,24.0,8.0,13.0,154.0,16.0
Burnley,3,1.0,442.0,42.1,2.0,503.0,306.0,24.0,39.0,73.0,230.0,117.0,9.0,7.0,1.0,22.0,17.0,9.0,101.0,9.0
Burnley,0,0.0,442.0,42.7,10.0,533.0,324.0,35.0,39.0,60.0,263.0,116.0,4.0,11.0,4.0,20.0,19.0,7.0,99.0,8.0
Burnley,2,1.0,442.0,44.5,2.0,611.0,386.0,39.0,33.0,44.0,239.0,84.0,3.0,5.0,1.0,16.0,20.0,12.0,166.0,14.0
Burnley,1,2.0,442.0,61.9,13.0,699.0,506.0,57.0,44.0,77.0,373.0,151.0,7.0,13.0,2.0,7.0,14.0,5.0,178.0,12.0
Burnley,0,1.0,442.0,38.6,5.0,455.0,295.0,37.0,27.0,51.0,196.0,87.0,4.0,4.0,5.0,13.0,17.0,6.0,123.0,17.0
Burnley,1,0.0,442.0,48.0,2.0,560.0,369.0,43.0,23.0,52.0,229.0,90.0,1.0,6.0,3.0,14.0,16.0,13.0,152.0,15.0
Burnley,1,1.0,4411.0,24.5,1.0,422.0,250.0,25.0,19.0,40.0,163.0,78.0,1.0,3.0,2.0,14.0,12.0,13.0,96.0,9.0
Burnley,0,1.0,442.0,43.5,8.0,553.0,347.0,33.0,33.0,69.0,235.0,110.0,3.0,12.0,1.0,20.0,17.0,16.0,138.0,13.0
Burnley,3,2.0,442.0,40.0,1.0,496.0,299.0,34.0,36.0,52.0,216.0,92.0,5.0,9.0,7.0,7.0,14.0,8.0,107.0,17.0
Burnley,2,2.0,442.0,36.7,5.0,577.0,390.0,39.0,26.0,56.0,261.0,111.0,3.0,10.0,1.0,16.0,11.0,13.0,148.0,7.0
Burnley,1,0.0,442.0,40.8,4.0,514.0,327.0,29.0,26.0,61.0,222.0,103.0,3.0,6.0,5.0,15.0,12.0,18.0,123.0,5.0
Burnley,2,2.0,442.0,41.4,2.0,550.0,357.0,33.0,47.0,75.0,288.0,153.0,5.0,8.0,2.0,14.0,24.0,10.0,94.0,11.0
Burnley,0,2.0,442.0,36.2,4.0,495.0,318.0,28.0,29.0,58.0,200.0,99.0,3.0,4.0,5.0,14.0,15.0,11.0,131.0,10.0
Burnley,3,0.0,442.0,46.5,4.0,549.0,332.0,38.0,29.0,64.0,216.0,95.0,2.0,8.0,5.0,21.0,20.0,14.0,130.0,6.0
Burnley,2,0.0,442.0,57.7,7.0,638.0,468.0,35.0,56.0,66.0,404.0,209.0,9.0,14.0,1.0,13.0,16.0,7.0,99.0,16.0
Burnley,1,0.0,442.0,29.2,2.0,436.0,265.0,20.0,25.0,59.0,159.0,82.0,1.0,5.0,3.0,11.0,7.0,14.0,125.0,4.0
Burnley,1,0.0,442.0,46.8,3.0,619.0,395.0,30.0,25.0,60.0,256.0,114.0,0.0,8.0,0.0,17.0,19.0,9.0,157.0,7.0
Burnley,1,0.0,4411.0,41.6,3.0,545.0,354.0,25.0,21.0,59.0,214.0,98.0,1.0,7.0,0.0,16.0,20.0,9.0,152.0,13.0
Burnley,0,0.0,442.0,28.3,1.0,434.0,322.0,26.0,13.0,49.0,143.0,68.0,1.0,0.0,2.0,11.0,10.0,9.0,183.0,7.0
Burnley,0,0.0,442.0,46.0,4.0,533.0,323.0,33.0,26.0,72.0,242.0,115.0,2.0,5.0,2.0,14.0,16.0,7.0,99.0,9.0
Burnley,2,1.0,442.0,36.4,3.0,509.0,297.0,25.0,18.0,58.0,194.0,91.0,3.0,6.0,3.0,18.0,16.0,10.0,115.0,11.0
Burnley,2,0.0,442.0,27.8,2.0,441.0,261.0,20.0,19.0,55.0,179.0,102.0,1.0,4.0,2.0,13.0,14.0,15.0,93.0,7.0
Burnley,0,0.0,4411.0,34.5,2.0,473.0,300.0,30.0,14.0,36.0,175.0,70.0,3.0,4.0,6.0,13.0,14.0,9.0,135.0,4.0
Burnley,0,0.0,442.0,32.5,6.0,418.0,255.0,18.0,21.0,52.0,161.0,87.0,3.0,3.0,0.0,20.0,16.0,9.0,102.0,14.0
Burnley,1,0.0,442.0,35.2,0.0,410.0,230.0,31.0,31.0,57.0,166.0,82.0,1.0,1.0,0.0,13.0,18.0,7.0,83.0,21.0
Burnley,0,0.0,442.0,51.0,5.0,671.0,479.0,53.0,27.0,60.0,249.0,104.0,2.0,5.0,2.0,15.0,10.0,7.0,248.0,8.0
Burnley,3,0.0,442.0,38.1,3.0,422.0,248.0,27.0,20.0,50.0,170.0,82.0,4.0,7.0,2.0,6.0,6.0,12.0,94.0,13.0
Burnley,0,0.0,442.0,54.4,5.0,627.0,460.0,35.0,36.0,72.0,288.0,139.0,1.0,5.0,0.0,5.0,14.0,4.0,195.0,12.0
Burnley,1,1.0,442.0,35.5,3.0,504.0,303.0,30.0,29.0,55.0,240.0,122.0,5.0,8.0,3.0,15.0,16.0,13.0,82.0,10.0
Burnley,2,0.0,442.0,39.8,4.0,438.0,281.0,28.0,17.0,55.0,189.0,87.0,2.0,8.0,0.0,13.0,16.0,9.0,104.0,16.0
Burnley,1,0.0,442.0,37.5,6.0,500.0,284.0,25.0,27.0,47.0,196.0,92.0,2.0,5.0,2.0,17.0,21.0,11.0,106.0,7.0
Burnley,1,0.0,442.0,34.9,6.0,479.0,306.0,36.0,28.0,74.0,222.0,114.0,5.0,8.0,1.0,12.0,8.0,11.0,103.0,11.0
Burnley,1,1.0,442.0,32.5,9.0,437.0,234.0,24.0,41.0,45.0,195.0,113.0,5.0,13.0,1.0,16.0,13.0,6.0,69.0,11.0
