team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Leicester City,0,0.0,352.0,45.8,7.0,623.0,425.0,39.0,26.0,50.0,237.0,96.0,5.0,9.0,2.0,23.0,18.0,16.0,206.0,12.0
Leicester City,2,1.0,343.0,54.4,3.0,658.0,472.0,35.0,28.0,68.0,286.0,152.0,4.0,11.0,3.0,18.0,16.0,13.0,212.0,12.0
Leicester City,3,0.0,3412.0,52.2,6.0,710.0,506.0,41.0,17.0,43.0,260.0,103.0,4.0,11.0,1.0,29.0,24.0,14.0,257.0,18.0
Leicester City,0,0.0,442.0,66.4,7.0,783.0,588.0,57.0,32.0,69.0,364.0,141.0,4.0,7.0,0.0,16.0,18.0,9.0,249.0,10.0
Leicester City,4,1.0,4141.0,64.6,7.0,757.0,543.0,41.0,33.0,61.0,313.0,157.0,3.0,12.0,3.0,24.0,19.0,8.0,259.0,15.0
Leicester City,0,0.0,352.0,31.9,4.0,515.0,311.0,29.0,20.0,48.0,169.0,86.0,5.0,5.0,1.0,14.0,15.0,12.0,153.0,14.0
Leicester City,2,0.0,4141.0,49.7,5.0,671.0,478.0,35.0,22.0,50.0,231.0,107.0,6.0,8.0,1.0,25.0,16.0,9.0,263.0,16.0
Leicester City,4,2.0,4141.0,67.3,4.0,771.0,569.0,41.0,40.0,63.0,343.0,187.0,6.0,13.0,2.0,17.0,13.0,9.0,247.0,10.0
Leicester City,1,1.0,4141.0,58.2,5.0,686.0,455.0,32.0,23.0,58.0,222.0,102.0,1.0,4.0,3.0,20.0,15.0,10.0,244.0,9.0
Leicester City,0,1.0,4141.0,41.2,2.0,618.0,421.0,30.0,15.0,41.0,180.0,88.0,2.0,1.0,6.0,16.0,14.0,11.0,254.0,5.0
Leicester City,1,1.0,41212.0,56.8,8.0,746.0,513.0,42.0,44.0,57.0,325.0,179.0,8.0,10.0,1.0,21.0,20.0,13.0,221.0,11.0
Leicester City,2,0.0,4141.0,63.0,4.0,762.0,569.0,47.0,37.0,54.0,306.0,144.0,2.0,12.0,3.0,11.0,18.0,14.0,284.0,13.0
Leicester City,2,1.0,4141.0,69.3,7.0,853.0,652.0,48.0,41.0,71.0,402.0,183.0,3.0,13.0,1.0,19.0,14.0,10.0,275.0,7.0
Leicester City,2,0.0,4141.0,50.2,9.0,690.0,486.0,26.0,27.0,63.0,322.0,163.0,10.0,9.0,1.0,19.0,17.0,11.0,180.0,10.0
Leicester City,2,1.0,4141.0,64.5,9.0,770.0,556.0,38.0,27.0,44.0,292.0,164.0,9.0,10.0,2.0,22.0,17.0,11.0,286.0,4.0
Leicester City,5,1.0,4141.0,68.9,5.0,918.0,724.0,61.0,39.0,76.0,452.0,230.0,4.0,9.0,1.0,24.0,20.0,15.0,300.0,12.0
Leicester City,2,1.0,4141.0,44.2,6.0,599.0,380.0,36.0,25.0,57.0,224.0,127.0,6.0,10.0,3.0,23.0,19.0,12.0,175.0,16.0
Leicester City,3,2.0,4141.0,55.0,5.0,751.0,541.0,49.0,19.0,54.0,269.0,137.0,8.0,7.0,2.0,22.0,26.0,14.0,286.0,9.0
Leicester City,0,0.0,4141.0,70.0,10.0,871.0,665.0,56.0,38.0,65.0,387.0,171.0,13.0,3.0,1.0,20.0,24.0,7.0,307.0,3.0
Leicester City,0,0.0,343.0,71.0,8.0,893.0,697.0,54.0,39.0,61.0,456.0,214.0,11.0,13.0,0.0,12.0,18.0,8.0,274.0,10.0
Leicester City,1,0.0,3412.0,55.9,3.0,729.0,545.0,53.0,31.0,51.0,288.0,128.0,4.0,9.0,1.0,17.0,21.0,15.0,275.0,12.0
Leicester City,1,0.0,343.0,62.5,7.0,733.0,558.0,28.0,28.0,78.0,312.0,154.0,5.0,8.0,1.0,17.0,19.0,8.0,264.0,14.0
Leicester City,1,0.0,4141.0,65.1,6.0,796.0,596.0,43.0,41.0,65.0,362.0,181.0,6.0,9.0,0.0,15.0,15.0,6.0,269.0,10.0
Leicester City,1,0.0,4141.0,68.3,7.0,760.0,555.0,34.0,27.0,81.0,357.0,175.0,10.0,5.0,0.0,27.0,22.0,4.0,221.0,12.0
Leicester City,0,0.0,4141.0,57.4,8.0,667.0,468.0,32.0,35.0,52.0,290.0,172.0,8.0,11.0,0.0,15.0,14.0,9.0,200.0,16.0
Leicester City,0,0.0,4141.0,59.2,2.0,698.0,493.0,45.0,20.0,42.0,294.0,122.0,3.0,6.0,0.0,21.0,15.0,14.0,218.0,10.0
Leicester City,1,0.0,4141.0,55.5,6.0,702.0,492.0,37.0,38.0,60.0,305.0,169.0,6.0,12.0,0.0,23.0,20.0,11.0,210.0,8.0
Leicester City,3,0.0,3142.0,76.6,5.0,1022.0,833.0,72.0,26.0,87.0,535.0,212.0,7.0,10.0,0.0,17.0,18.0,11.0,309.0,12.0
