team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Southampton,3,1.0,442.0,72.1,3.0,864.0,684.0,47.0,41.0,69.0,361.0,166.0,6.0,7.0,2.0,11.0,14.0,7.0,350.0,9.0
Southampton,1,1.0,442.0,67.9,7.0,787.0,597.0,47.0,43.0,95.0,371.0,209.0,7.0,14.0,1.0,15.0,14.0,9.0,246.0,6.0
Southampton,1,1.0,442.0,26.3,3.0,519.0,297.0,28.0,10.0,39.0,165.0,74.0,5.0,3.0,3.0,20.0,11.0,27.0,137.0,6.0
Southampton,0,1.0,442.0,52.6,7.0,608.0,435.0,28.0,29.0,67.0,266.0,138.0,4.0,8.0,2.0,17.0,17.0,12.0,188.0,10.0
Southampton,0,0.0,442.0,38.0,1.0,502.0,298.0,34.0,23.0,64.0,226.0,123.0,2.0,4.0,2.0,19.0,20.0,10.0,93.0,14.0
Southampton,2,1.0,442.0,45.9,11.0,552.0,341.0,44.0,33.0,58.0,265.0,119.0,15.0,13.0,2.0,17.0,12.0,12.0,95.0,13.0
Southampton,1,1.0,4222.0,63.6,5.0,731.0,518.0,47.0,41.0,77.0,339.0,167.0,4.0,6.0,1.0,11.0,16.0,7.0,205.0,8.0
Southampton,2,2.0,442.0,52.5,5.0,607.0,402.0,41.0,31.0,68.0,275.0,110.0,2.0,9.0,2.0,14.0,15.0,10.0,151.0,13.0
Southampton,1,1.0,442.0,40.9,4.0,583.0,343.0,31.0,25.0,56.0,225.0,98.0,4.0,8.0,1.0,22.0,15.0,13.0,137.0,21.0
Southampton,1,1.0,442.0,59.9,4.0,682.0,471.0,38.0,42.0,64.0,295.0,122.0,4.0,10.0,2.0,20.0,18.0,14.0,214.0,13.0
Southampton,0,1.0,442.0,57.0,9.0,701.0,474.0,34.0,39.0,71.0,284.0,143.0,4.0,7.0,4.0,15.0,19.0,10.0,216.0,9.0
Southampton,2,2.0,442.0,40.1,5.0,582.0,366.0,40.0,38.0,74.0,279.0,126.0,5.0,9.0,3.0,27.0,16.0,13.0,108.0,12.0
Southampton,2,1.0,442.0,62.8,3.0,784.0,548.0,58.0,34.0,64.0,341.0,160.0,4.0,7.0,2.0,17.0,18.0,12.0,232.0,6.0
Southampton,1,1.0,343.0,47.3,1.0,547.0,345.0,29.0,17.0,46.0,166.0,75.0,3.0,1.0,2.0,12.0,15.0,6.0,190.0,12.0
Southampton,0,5.0,352.0,27.4,2.0,483.0,272.0,19.0,15.0,54.0,184.0,73.0,3.0,3.0,1.0,20.0,26.0,17.0,95.0,3.0
Southampton,1,1.0,433.0,43.3,6.0,585.0,400.0,31.0,21.0,50.0,211.0,101.0,4.0,6.0,1.0,23.0,23.0,9.0,200.0,8.0
Southampton,1,2.0,4222.0,64.8,11.0,783.0,554.0,50.0,39.0,69.0,359.0,162.0,12.0,13.0,1.0,30.0,26.0,9.0,219.0,8.0
Southampton,1,1.0,4222.0,41.4,5.0,598.0,375.0,31.0,22.0,48.0,235.0,110.0,5.0,5.0,1.0,25.0,23.0,19.0,159.0,17.0
Southampton,1,1.0,352.0,36.2,7.0,497.0,296.0,27.0,24.0,58.0,207.0,100.0,5.0,9.0,4.0,15.0,19.0,10.0,108.0,10.0
Southampton,2,0.0,442.0,57.0,3.0,634.0,407.0,36.0,25.0,53.0,253.0,119.0,5.0,11.0,1.0,22.0,26.0,10.0,167.0,11.0
Southampton,2,1.0,442.0,52.5,2.0,684.0,510.0,44.0,31.0,71.0,317.0,163.0,2.0,7.0,0.0,10.0,22.0,12.0,213.0,15.0
Southampton,1,1.0,442.0,61.3,6.0,697.0,518.0,40.0,34.0,78.0,331.0,169.0,5.0,11.0,2.0,13.0,18.0,13.0,210.0,14.0
Southampton,3,0.0,442.0,52.4,3.0,663.0,460.0,39.0,23.0,66.0,285.0,146.0,5.0,6.0,1.0,20.0,15.0,11.0,183.0,9.0
Southampton,3,0.0,442.0,45.0,6.0,552.0,333.0,25.0,24.0,66.0,248.0,140.0,8.0,14.0,1.0,24.0,22.0,17.0,103.0,15.0
Southampton,1,1.0,442.0,66.3,3.0,737.0,521.0,41.0,33.0,79.0,314.0,146.0,3.0,7.0,0.0,17.0,23.0,13.0,236.0,11.0
