team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
West Ham United,1,1.0,4231.0,42.7,5.0,591.0,383.0,35.0,25.0,53.0,250.0,110.0,3.0,11.0,2.0,24.0,27.0,10.0,150.0,16.0
West Ham United,1,1.0,4411.0,35.8,4.0,541.0,365.0,28.0,22.0,65.0,291.0,168.0,5.0,6.0,1.0,27.0,15.0,17.0,93.0,12.0
West Ham United,2,2.0,4411.0,47.1,4.0,612.0,407.0,53.0,26.0,46.0,251.0,108.0,3.0,8.0,4.0,18.0,22.0,5.0,177.0,12.0
West Ham United,2,2.0,4141.0,69.5,6.0,788.0,583.0,42.0,51.0,89.0,438.0,233.0,3.0,13.0,1.0,13.0,12.0,5.0,179.0,10.0
West Ham United,1,1.0,4141.0,60.8,7.0,724.0,545.0,54.0,40.0,60.0,339.0,133.0,3.0,9.0,4.0,12.0,16.0,9.0,240.0,7.0
West Ham United,1,0.0,4141.0,51.7,4.0,678.0,519.0,51.0,25.0,69.0,336.0,133.0,1.0,8.0,2.0,19.0,16.0,9.0,198.0,11.0
West Ham United,2,1.0,4141.0,46.5,1.0,604.0,424.0,42.0,22.0,60.0,297.0,163.0,5.0,3.0,2.0,16.0,17.0,10.0,140.0,8.0
West Ham United,2,1.0,4141.0,48.6,7.0,662.0,474.0,44.0,27.0,55.0,318.0,148.0,4.0,14.0,2.0,29.0,17.0,11.0,170.0,16.0
West Ham United,0,1.0,4231.0,42.9,2.0,571.0,403.0,37.0,14.0,58.0,238.0,115.0,1.0,4.0,2.0,18.0,13.0,9.0,177.0,6.0
West Ham United,1,0.0,4231.0,42.8,6.0,613.0,441.0,38.0,22.0,48.0,258.0,120.0,5.0,7.0,1.0,20.0,24.0,14.0,203.0,9.0
West Ham United,4,0.0,4231.0,47.5,11.0,633.0,478.0,43.0,37.0,62.0,294.0,144.0,4.0,15.0,0.0,12.0,15.0,9.0,204.0,8.0
West Ham United,2,1.0,4231.0,42.6,6.0,563.0,379.0,34.0,29.0,68.0,263.0,147.0,4.0,13.0,1.0,18.0,15.0,9.0,136.0,11.0
West Ham United,0,0.0,4231.0,35.5,7.0,533.0,361.0,39.0,20.0,71.0,242.0,126.0,4.0,6.0,2.0,21.0,15.0,12.0,135.0,7.0
West Ham United,0,0.0,442.0,31.1,6.0,448.0,264.0,30.0,41.0,50.0,191.0,92.0,7.0,7.0,2.0,11.0,9.0,15.0,98.0,9.0
West Ham United,2,1.0,4231.0,30.7,2.0,495.0,269.0,29.0,32.0,41.0,173.0,82.0,1.0,6.0,2.0,19.0,11.0,14.0,121.0,10.0
West Ham United,0,0.0,532.0,22.7,2.0,433.0,254.0,23.0,14.0,23.0,152.0,59.0,1.0,2.0,3.0,15.0,11.0,14.0,113.0,7.0
West Ham United,1,0.0,532.0,32.7,3.0,456.0,273.0,32.0,16.0,43.0,166.0,73.0,0.0,6.0,1.0,9.0,16.0,10.0,122.0,19.0
West Ham United,0,0.0,3421.0,53.1,5.0,713.0,504.0,56.0,21.0,59.0,282.0,109.0,2.0,5.0,1.0,16.0,11.0,14.0,241.0,6.0
West Ham United,1,0.0,442.0,41.8,5.0,608.0,390.0,36.0,29.0,58.0,279.0,147.0,3.0,7.0,2.0,30.0,17.0,20.0,136.0,10.0
West Ham United,1,0.0,442.0,43.0,3.0,561.0,359.0,37.0,25.0,60.0,248.0,114.0,2.0,9.0,2.0,17.0,17.0,12.0,131.0,14.0
West Ham United,0,0.0,4411.0,50.6,2.0,676.0,496.0,52.0,28.0,56.0,298.0,123.0,2.0,4.0,3.0,23.0,16.0,13.0,214.0,9.0
West Ham United,1,0.0,4411.0,34.3,1.0,545.0,354.0,39.0,16.0,60.0,245.0,119.0,0.0,5.0,0.0,26.0,18.0,15.0,124.0,0.0
West Ham United,0,0.0,4411.0,60.0,2.0,633.0,459.0,38.0,24.0,46.0,282.0,121.0,4.0,3.0,1.0,14.0,15.0,12.0,198.0,10.0
West Ham United,0,0.0,4141.0,48.7,3.0,592.0,384.0,38.0,16.0,45.0,213.0,93.0,3.0,5.0,4.0,13.0,18.0,8.0,176.0,15.0
West Ham United,2,1.0,4141.0,50.9,4.0,653.0,478.0,42.0,31.0,50.0,330.0,151.0,6.0,11.0,2.0,23.0,14.0,12.0,168.0,8.0
West Ham United,0,0.0,4141.0,53.4,5.0,678.0,470.0,33.0,27.0,51.0,325.0,169.0,7.0,6.0,3.0,21.0,28.0,8.0,163.0,12.0
West Ham United,3,1.0,4231.0,45.1,4.0,593.0,386.0,37.0,22.0,38.0,244.0,117.0,3.0,13.0,2.0,17.0,16.0,11.0,156.0,11.0
West Ham United,1,0.0,4141.0,42.7,4.0,587.0,377.0,25.0,18.0,47.0,222.0,91.0,4.0,4.0,4.0,22.0,19.0,15.0,169.0,10.0
