team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Crystal Palace,1,1.0,442.0,47.2,9.0,637.0,422.0,35.0,37.0,65.0,265.0,125.0,3.0,10.0,1.0,22.0,16.0,10.0,181.0,11.0
Crystal Palace,0,1.0,442.0,40.6,4.0,626.0,428.0,35.0,21.0,44.0,275.0,139.0,5.0,8.0,1.0,26.0,22.0,16.0,162.0,10.0
Crystal Palace,2,1.0,451.0,42.0,4.0,609.0,381.0,40.0,32.0,67.0,255.0,153.0,4.0,9.0,1.0,19.0,24.0,14.0,149.0,11.0
Crystal Palace,0,0.0,451.0,58.4,6.0,678.0,479.0,33.0,38.0,62.0,300.0,176.0,7.0,10.0,0.0,13.0,20.0,7.0,209.0,12.0
Crystal Palace,1,1.0,433.0,44.2,3.0,604.0,371.0,33.0,34.0,43.0,206.0,116.0,5.0,5.0,2.0,21.0,8.0,13.0,182.0,12.0
Crystal Palace,1,1.0,433.0,44.2,7.0,585.0,356.0,38.0,33.0,50.0,215.0,103.0,6.0,12.0,3.0,22.0,22.0,17.0,157.0,15.0
Crystal Palace,0,0.0,451.0,60.7,5.0,721.0,515.0,36.0,37.0,61.0,278.0,150.0,5.0,8.0,1.0,14.0,17.0,10.0,265.0,9.0
Crystal Palace,0,1.0,451.0,44.4,5.0,597.0,365.0,38.0,15.0,57.0,197.0,97.0,9.0,6.0,2.0,20.0,17.0,21.0,172.0,12.0
Crystal Palace,1,1.0,451.0,42.7,2.0,567.0,362.0,33.0,25.0,55.0,220.0,110.0,2.0,4.0,3.0,25.0,18.0,14.0,155.0,14.0
Crystal Palace,2,0.0,451.0,58.2,8.0,787.0,557.0,44.0,32.0,52.0,289.0,158.0,2.0,11.0,1.0,16.0,15.0,13.0,287.0,5.0
Crystal Palace,1,0.0,433.0,34.8,6.0,535.0,315.0,38.0,25.0,50.0,173.0,84.0,3.0,8.0,1.0,14.0,13.0,14.0,156.0,7.0
Crystal Palace,1,0.0,451.0,30.8,3.0,465.0,258.0,28.0,21.0,44.0,185.0,92.0,3.0,4.0,1.0,16.0,9.0,12.0,88.0,6.0
Crystal Palace,1,1.0,451.0,40.0,7.0,544.0,330.0,26.0,36.0,34.0,182.0,92.0,8.0,8.0,3.0,14.0,5.0,8.0,173.0,8.0
Crystal Palace,0,0.0,451.0,44.2,5.0,548.0,334.0,39.0,26.0,50.0,199.0,101.0,9.0,3.0,2.0,19.0,16.0,9.0,155.0,15.0
Crystal Palace,0,2.0,451.0,28.7,3.0,469.0,276.0,22.0,15.0,50.0,167.0,99.0,2.0,5.0,3.0,13.0,17.0,22.0,117.0,8.0
Crystal Palace,2,1.0,451.0,44.6,6.0,620.0,415.0,39.0,36.0,71.0,317.0,186.0,3.0,12.0,2.0,18.0,23.0,8.0,119.0,14.0
Crystal Palace,1,0.0,451.0,49.9,5.0,692.0,456.0,40.0,29.0,55.0,257.0,149.0,7.0,6.0,1.0,24.0,15.0,14.0,208.0,7.0
Crystal Palace,1,0.0,433.0,52.8,10.0,614.0,407.0,45.0,50.0,52.0,274.0,150.0,8.0,14.0,2.0,18.0,10.0,7.0,163.0,15.0
Crystal Palace,0,0.0,442.0,35.4,3.0,467.0,268.0,29.0,25.0,59.0,169.0,108.0,3.0,6.0,4.0,21.0,19.0,10.0,113.0,16.0
Crystal Palace,0,0.0,442.0,46.6,1.0,594.0,404.0,36.0,22.0,43.0,210.0,91.0,3.0,4.0,0.0,13.0,16.0,12.0,208.0,15.0
