team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Wolverhampton Wanderers,2,1.0,343.0,53.4,3.0,651.0,465.0,58.0,18.0,61.0,275.0,122.0,2.0,9.0,1.0,18.0,19.0,9.0,208.0,11.0
Wolverhampton Wanderers,3,1.0,343.0,55.1,4.0,717.0,564.0,53.0,25.0,45.0,279.0,122.0,4.0,10.0,1.0,9.0,18.0,13.0,295.0,9.0
Wolverhampton Wanderers,0,1.0,352.0,51.9,5.0,692.0,516.0,57.0,31.0,45.0,280.0,111.0,4.0,6.0,1.0,13.0,11.0,8.0,252.0,6.0
Wolverhampton Wanderers,1,0.0,343.0,55.1,7.0,613.0,425.0,42.0,28.0,50.0,225.0,93.0,5.0,5.0,2.0,14.0,23.0,10.0,222.0,11.0
Wolverhampton Wanderers,0,0.0,352.0,43.1,7.0,668.0,458.0,48.0,19.0,49.0,239.0,100.0,6.0,5.0,0.0,22.0,23.0,8.0,236.0,4.0
Wolverhampton Wanderers,3,2.0,352.0,39.8,9.0,592.0,378.0,39.0,20.0,42.0,192.0,80.0,6.0,13.0,1.0,32.0,18.0,17.0,201.0,11.0
Wolverhampton Wanderers,0,1.0,3421.0,40.8,8.0,557.0,328.0,40.0,33.0,44.0,205.0,95.0,4.0,11.0,2.0,18.0,18.0,11.0,149.0,13.0
Wolverhampton Wanderers,1,1.0,3412.0,46.4,5.0,678.0,505.0,48.0,29.0,53.0,227.0,99.0,2.0,8.0,2.0,11.0,14.0,11.0,301.0,6.0
Wolverhampton Wanderers,1,1.0,343.0,65.7,3.0,779.0,593.0,57.0,22.0,69.0,290.0,135.0,4.0,5.0,1.0,16.0,15.0,14.0,323.0,13.0
Wolverhampton Wanderers,3,1.0,343.0,61.9,6.0,759.0,564.0,40.0,32.0,76.0,387.0,187.0,10.0,11.0,1.0,13.0,14.0,7.0,211.0,7.0
Wolverhampton Wanderers,1,1.0,343.0,57.8,4.0,699.0,494.0,44.0,38.0,61.0,337.0,174.0,9.0,10.0,1.0,18.0,12.0,13.0,190.0,14.0
Wolverhampton Wanderers,2,1.0,343.0,49.4,6.0,680.0,479.0,48.0,22.0,44.0,280.0,121.0,1.0,12.0,3.0,12.0,19.0,17.0,221.0,8.0
Wolverhampton Wanderers,1,1.0,343.0,59.4,4.0,718.0,517.0,41.0,29.0,42.0,292.0,122.0,5.0,8.0,1.0,17.0,7.0,11.0,257.0,12.0
Wolverhampton Wanderers,2,1.0,343.0,50.1,7.0,594.0,385.0,44.0,24.0,57.0,236.0,122.0,5.0,12.0,1.0,14.0,15.0,11.0,170.0,17.0
Wolverhampton Wanderers,1,1.0,352.0,57.0,3.0,688.0,511.0,51.0,25.0,47.0,265.0,102.0,2.0,2.0,1.0,11.0,17.0,10.0,260.0,10.0
Wolverhampton Wanderers,2,1.0,3421.0,39.1,4.0,575.0,404.0,38.0,17.0,42.0,211.0,82.0,4.0,6.0,2.0,21.0,10.0,17.0,204.0,5.0
Wolverhampton Wanderers,2,3.0,352.0,45.3,4.0,648.0,449.0,31.0,37.0,50.0,266.0,129.0,3.0,8.0,1.0,17.0,17.0,14.0,207.0,8.0
Wolverhampton Wanderers,1,1.0,352.0,65.1,8.0,772.0,586.0,53.0,36.0,66.0,367.0,174.0,8.0,9.0,1.0,9.0,9.0,6.0,240.0,9.0
Wolverhampton Wanderers,1,1.0,352.0,34.4,3.0,520.0,350.0,29.0,20.0,35.0,200.0,89.0,1.0,5.0,1.0,17.0,13.0,14.0,163.0,17.0
Wolverhampton Wanderers,0,0.0,343.0,37.1,1.0,561.0,370.0,39.0,14.0,58.0,195.0,99.0,4.0,1.0,1.0,22.0,17.0,8.0,184.0,16.0
Wolverhampton Wanderers,1,0.0,343.0,53.3,6.0,598.0,413.0,43.0,25.0,49.0,271.0,111.0,4.0,10.0,1.0,9.0,17.0,13.0,162.0,8.0
Wolverhampton Wanderers,0,0.0,343.0,57.2,5.0,731.0,545.0,47.0,19.0,40.0,244.0,106.0,4.0,2.0,0.0,13.0,16.0,15.0,313.0,6.0
Wolverhampton Wanderers,1,0.0,352.0,52.0,6.0,601.0,464.0,43.0,15.0,45.0,305.0,147.0,2.0,7.0,0.0,10.0,14.0,7.0,172.0,16.0
Wolverhampton Wanderers,2,0.0,352.0,57.8,1.0,695.0,506.0,44.0,28.0,55.0,262.0,119.0,4.0,6.0,0.0,18.0,18.0,10.0,263.0,7.0
Wolverhampton Wanderers,3,1.0,343.0,34.5,7.0,535.0,322.0,43.0,22.0,39.0,210.0,81.0,3.0,11.0,0.0,25.0,12.0,17.0,128.0,14.0
Wolverhampton Wanderers,0,0.0,343.0,36.3,5.0,575.0,354.0,35.0,19.0,36.0,178.0,74.0,2.0,13.0,0.0,28.0,13.0,19.0,195.0,15.0
Wolverhampton Wanderers,3,0.0,343.0,47.5,3.0,563.0,371.0,38.0,20.0,41.0,196.0,70.0,2.0,6.0,2.0,13.0,15.0,11.0,189.0,12.0
Wolverhampton Wanderers,1,0.0,343.0,63.6,7.0,773.0,578.0,51.0,39.0,68.0,363.0,149.0,8.0,8.0,0.0,23.0,13.0,9.0,247.0,6.0
Wolverhampton Wanderers,0,0.0,352.0,37.1,5.0,559.0,352.0,39.0,20.0,34.0,189.0,69.0,6.0,4.0,5.0,23.0,15.0,10.0,181.0,3.0
Wolverhampton Wanderers,2,0.0,343.0,49.8,2.0,618.0,440.0,46.0,24.0,38.0,244.0,102.0,2.0,12.0,2.0,13.0,17.0,10.0,218.0,14.0
Wolverhampton Wanderers,2,2.0,343.0,38.0,2.0,521.0,356.0,28.0,20.0,40.0,196.0,107.0,2.0,11.0,3.0,9.0,23.0,10.0,170.0,7.0
Wolverhampton Wanderers,2,0.0,343.0,53.4,7.0,689.0,509.0,57.0,22.0,47.0,262.0,123.0,11.0,7.0,0.0,11.0,18.0,6.0,268.0,12.0
Wolverhampton Wanderers,1,0.0,343.0,42.5,4.0,613.0,397.0,37.0,31.0,40.0,242.0,129.0,9.0,15.0,2.0,22.0,22.0,14.0,180.0,15.0
Wolverhampton Wanderers,1,0.0,352.0,56.9,5.0,720.0,533.0,46.0,31.0,50.0,313.0,126.0,4.0,9.0,1.0,18.0,10.0,7.0,246.0,16.0
Wolverhampton Wanderers,2,0.0,352.0,24.0,3.0,423.0,230.0,19.0,8.0,29.0,109.0,45.0,3.0,4.0,2.0,18.0,13.0,15.0,126.0,14.0
Wolverhampton Wanderers,1,0.0,343.0,50.1,3.0,661.0,442.0,45.0,24.0,43.0,242.0,97.0,6.0,7.0,0.0,31.0,15.0,15.0,222.0,10.0
Wolverhampton Wanderers,2,1.0,352.0,41.3,1.0,522.0,320.0,34.0,36.0,43.0,176.0,79.0,2.0,6.0,2.0,19.0,9.0,11.0,161.0,12.0
Wolverhampton Wanderers,0,0.0,352.0,30.0,4.0,508.0,291.0,28.0,12.0,30.0,151.0,58.0,3.0,5.0,0.0,19.0,23.0,9.0,146.0,13.0
