team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Newcastle United,1,1.0,352.0,25.3,1.0,428.0,267.0,20.0,8.0,34.0,124.0,48.0,2.0,1.0,3.0,23.0,16.0,8.0,150.0,11.0
Newcastle United,1,1.0,532.0,52.8,10.0,662.0,503.0,38.0,26.0,48.0,268.0,117.0,9.0,13.0,1.0,14.0,9.0,7.0,255.0,6.0
Newcastle United,2,1.0,4231.0,57.4,5.0,704.0,516.0,37.0,28.0,56.0,246.0,112.0,6.0,5.0,1.0,22.0,18.0,1.0,289.0,9.0
Newcastle United,1,0.0,4411.0,52.1,4.0,595.0,416.0,45.0,22.0,54.0,238.0,108.0,9.0,4.0,1.0,6.0,8.0,5.0,196.0,15.0
Newcastle United,3,0.0,4411.0,46.0,2.0,603.0,442.0,32.0,19.0,45.0,184.0,86.0,5.0,7.0,3.0,11.0,15.0,6.0,271.0,9.0
Newcastle United,0,0.0,442.0,54.0,6.0,576.0,376.0,28.0,31.0,31.0,206.0,86.0,9.0,12.0,2.0,19.0,17.0,7.0,197.0,11.0
Newcastle United,0,0.0,541.0,43.4,4.0,579.0,365.0,40.0,32.0,45.0,231.0,102.0,8.0,7.0,3.0,15.0,10.0,16.0,161.0,10.0
Newcastle United,1,0.0,541.0,30.1,5.0,507.0,286.0,28.0,17.0,39.0,174.0,71.0,3.0,4.0,1.0,13.0,15.0,11.0,123.0,9.0
Newcastle United,0,2.0,3421.0,23.4,2.0,431.0,244.0,24.0,14.0,31.0,135.0,47.0,2.0,3.0,3.0,15.0,18.0,10.0,122.0,8.0
Newcastle United,1,1.0,352.0,42.7,9.0,535.0,317.0,39.0,35.0,58.0,221.0,107.0,4.0,16.0,3.0,14.0,9.0,9.0,124.0,13.0
Newcastle United,1,0.0,352.0,42.5,2.0,552.0,365.0,33.0,31.0,53.0,210.0,106.0,4.0,4.0,2.0,25.0,12.0,12.0,177.0,12.0
Newcastle United,2,0.0,541.0,45.3,10.0,581.0,344.0,37.0,25.0,47.0,225.0,101.0,5.0,7.0,1.0,16.0,17.0,18.0,134.0,11.0
Newcastle United,2,1.0,541.0,23.6,3.0,453.0,238.0,23.0,12.0,34.0,141.0,56.0,5.0,1.0,3.0,18.0,9.0,17.0,107.0,4.0
Newcastle United,2,1.0,541.0,33.9,5.0,485.0,279.0,25.0,26.0,42.0,177.0,83.0,9.0,12.0,4.0,18.0,9.0,8.0,120.0,10.0
Newcastle United,1,1.0,541.0,43.1,7.0,595.0,405.0,40.0,21.0,38.0,232.0,83.0,6.0,7.0,1.0,13.0,10.0,5.0,195.0,8.0
Newcastle United,1,0.0,541.0,31.9,5.0,450.0,281.0,34.0,15.0,25.0,156.0,52.0,8.0,4.0,1.0,12.0,12.0,14.0,134.0,12.0
Newcastle United,0,0.0,541.0,28.7,5.0,467.0,280.0,18.0,26.0,38.0,183.0,81.0,4.0,7.0,3.0,18.0,25.0,11.0,116.0,12.0
Newcastle United,1,1.0,541.0,48.8,3.0,651.0,468.0,35.0,33.0,50.0,293.0,120.0,5.0,8.0,6.0,11.0,17.0,12.0,198.0,5.0
Newcastle United,0,0.0,352.0,38.1,4.0,577.0,378.0,39.0,27.0,54.0,222.0,113.0,5.0,4.0,1.0,26.0,13.0,20.0,171.0,12.0
Newcastle United,0,0.0,352.0,37.5,4.0,497.0,315.0,35.0,31.0,31.0,196.0,76.0,3.0,9.0,1.0,15.0,19.0,12.0,143.0,12.0
Newcastle United,1,0.0,4411.0,52.3,4.0,531.0,353.0,32.0,17.0,54.0,192.0,89.0,3.0,5.0,3.0,13.0,13.0,9.0,173.0,15.0
Newcastle United,0,0.0,4411.0,26.4,0.0,450.0,296.0,16.0,12.0,23.0,120.0,47.0,3.0,3.0,0.0,15.0,14.0,11.0,186.0,7.0
Newcastle United,4,0.0,4231.0,45.1,4.0,571.0,420.0,42.0,21.0,66.0,225.0,115.0,5.0,7.0,1.0,16.0,8.0,16.0,202.0,10.0
Newcastle United,1,0.0,442.0,62.0,3.0,696.0,500.0,40.0,25.0,58.0,304.0,118.0,3.0,11.0,0.0,15.0,22.0,7.0,216.0,15.0
Newcastle United,0,0.0,541.0,55.8,3.0,655.0,447.0,33.0,22.0,33.0,205.0,93.0,6.0,2.0,0.0,16.0,22.0,14.0,259.0,11.0
Newcastle United,0,0.0,541.0,31.6,5.0,463.0,295.0,35.0,17.0,27.0,178.0,62.0,5.0,5.0,4.0,18.0,6.0,10.0,132.0,9.0
Newcastle United,2,0.0,541.0,45.1,3.0,659.0,462.0,40.0,24.0,41.0,225.0,90.0,2.0,7.0,0.0,9.0,29.0,11.0,255.0,10.0
Newcastle United,1,1.0,541.0,34.3,2.0,496.0,311.0,21.0,13.0,51.0,201.0,105.0,4.0,1.0,0.0,15.0,13.0,7.0,121.0,12.0
Newcastle United,1,1.0,352.0,26.7,5.0,471.0,295.0,29.0,12.0,33.0,147.0,62.0,2.0,5.0,1.0,20.0,18.0,10.0,153.0,7.0
