team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Liverpool,5,3.0,433.0,50.0,2.0,749.0,584.0,44.0,25.0,56.0,288.0,122.0,2.0,8.0,3.0,19.0,17.0,5.0,308.0,8.0
Liverpool,1,1.0,433.0,70.8,5.0,857.0,659.0,47.0,57.0,65.0,412.0,246.0,7.0,16.0,2.0,10.0,4.0,6.0,276.0,7.0
Liverpool,2,0.0,433.0,71.2,1.0,830.0,672.0,56.0,48.0,116.0,431.0,221.0,3.0,3.0,1.0,7.0,18.0,5.0,266.0,18.0
Liverpool,4,2.0,433.0,73.3,10.0,1051.0,886.0,57.0,46.0,112.0,649.0,275.0,7.0,14.0,1.0,17.0,17.0,15.0,257.0,7.0
Liverpool,2,2.0,433.0,74.5,4.0,917.0,729.0,47.0,55.0,81.0,517.0,257.0,6.0,8.0,1.0,7.0,22.0,11.0,242.0,10.0
Liverpool,3,1.0,433.0,69.3,10.0,861.0,626.0,47.0,59.0,74.0,445.0,211.0,7.0,18.0,2.0,23.0,9.0,8.0,219.0,4.0
Liverpool,4,0.0,433.0,61.5,3.0,728.0,530.0,43.0,36.0,58.0,266.0,133.0,5.0,11.0,2.0,14.0,21.0,11.0,279.0,9.0
Liverpool,2,1.0,433.0,53.2,6.0,717.0,509.0,40.0,35.0,63.0,297.0,157.0,4.0,12.0,2.0,22.0,14.0,10.0,240.0,7.0
Liverpool,2,1.0,433.0,74.8,5.0,1109.0,969.0,69.0,43.0,68.0,513.0,223.0,5.0,14.0,1.0,6.0,8.0,9.0,480.0,5.0
Liverpool,1,1.0,4231.0,62.9,4.0,808.0,607.0,62.0,29.0,59.0,333.0,132.0,3.0,7.0,2.0,19.0,13.0,12.0,292.0,7.0
Liverpool,2,1.0,4231.0,67.9,8.0,847.0,649.0,68.0,42.0,73.0,353.0,150.0,2.0,14.0,5.0,14.0,16.0,9.0,318.0,8.0
Liverpool,5,4.0,4231.0,58.5,3.0,704.0,501.0,44.0,27.0,51.0,221.0,112.0,3.0,8.0,3.0,15.0,11.0,7.0,292.0,13.0
