team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Chelsea,3,0.0,433.0,58.4,6.0,747.0,537.0,44.0,37.0,44.0,347.0,188.0,3.0,16.0,1.0,22.0,20.0,13.0,210.0,6.0
Chelsea,2,2.0,433.0,76.4,8.0,899.0,681.0,48.0,60.0,53.0,461.0,281.0,10.0,12.0,1.0,15.0,25.0,3.0,263.0,9.0
Chelsea,2,1.0,433.0,54.0,6.0,685.0,485.0,39.0,36.0,44.0,326.0,169.0,4.0,12.0,3.0,12.0,21.0,12.0,173.0,8.0
Chelsea,3,1.0,433.0,68.3,8.0,926.0,753.0,47.0,32.0,71.0,533.0,296.0,3.0,14.0,2.0,19.0,15.0,8.0,240.0,5.0
Chelsea,1,0.0,433.0,75.6,2.0,1049.0,820.0,53.0,51.0,81.0,616.0,331.0,12.0,10.0,1.0,14.0,27.0,5.0,242.0,8.0
Chelsea,2,0.0,433.0,46.5,8.0,680.0,480.0,36.0,23.0,40.0,276.0,141.0,7.0,4.0,1.0,27.0,18.0,13.0,216.0,7.0
Chelsea,5,2.0,433.0,65.0,8.0,933.0,737.0,52.0,41.0,60.0,425.0,231.0,7.0,16.0,2.0,27.0,32.0,7.0,330.0,8.0
Chelsea,2,1.0,433.0,65.9,2.0,893.0,698.0,59.0,33.0,46.0,393.0,184.0,2.0,8.0,5.0,18.0,20.0,13.0,320.0,6.0
Chelsea,0,0.0,433.0,71.6,2.0,984.0,748.0,55.0,39.0,92.0,450.0,242.0,7.0,10.0,5.0,18.0,30.0,4.0,321.0,8.0
Chelsea,0,0.0,433.0,72.1,8.0,914.0,693.0,47.0,48.0,75.0,511.0,277.0,6.0,11.0,3.0,18.0,29.0,9.0,218.0,10.0
Chelsea,2,1.0,433.0,38.7,1.0,616.0,410.0,21.0,15.0,20.0,126.0,43.0,3.0,5.0,1.0,28.0,19.0,19.0,290.0,12.0
Chelsea,2,1.0,433.0,66.0,1.0,922.0,725.0,60.0,30.0,47.0,343.0,160.0,7.0,9.0,1.0,18.0,20.0,11.0,396.0,8.0
Chelsea,0,0.0,433.0,68.7,7.0,876.0,688.0,66.0,31.0,71.0,382.0,180.0,8.0,7.0,5.0,19.0,7.0,4.0,322.0,7.0
Chelsea,3,1.0,433.0,73.7,5.0,1061.0,883.0,83.0,32.0,74.0,524.0,233.0,6.0,9.0,6.0,21.0,15.0,2.0,376.0,6.0
Chelsea,2,1.0,433.0,62.3,8.0,817.0,611.0,62.0,34.0,60.0,390.0,196.0,7.0,14.0,2.0,12.0,11.0,9.0,239.0,9.0
Chelsea,1,1.0,433.0,47.2,4.0,731.0,558.0,41.0,19.0,37.0,230.0,103.0,1.0,9.0,2.0,13.0,21.0,12.0,340.0,7.0
Chelsea,4,2.0,433.0,76.8,8.0,919.0,766.0,61.0,34.0,80.0,495.0,214.0,3.0,15.0,0.0,10.0,20.0,7.0,286.0,8.0
Chelsea,2,0.0,433.0,72.6,6.0,889.0,704.0,47.0,48.0,58.0,448.0,238.0,14.0,10.0,2.0,12.0,16.0,7.0,281.0,10.0
Chelsea,3,2.0,433.0,62.3,7.0,889.0,720.0,45.0,27.0,70.0,417.0,188.0,12.0,12.0,3.0,16.0,13.0,7.0,318.0,12.0
Chelsea,0,0.0,433.0,53.1,7.0,711.0,533.0,35.0,26.0,56.0,313.0,178.0,8.0,6.0,2.0,12.0,20.0,10.0,234.0,8.0
Chelsea,1,1.0,433.0,48.3,7.0,617.0,422.0,25.0,27.0,32.0,265.0,151.0,8.0,8.0,5.0,15.0,24.0,14.0,178.0,14.0
Chelsea,0,0.0,433.0,38.2,2.0,618.0,401.0,28.0,21.0,41.0,220.0,125.0,2.0,4.0,2.0,30.0,16.0,10.0,189.0,9.0
Chelsea,2,0.0,433.0,71.1,9.0,787.0,592.0,43.0,32.0,54.0,348.0,174.0,10.0,11.0,1.0,10.0,12.0,9.0,257.0,14.0
Chelsea,0,0.0,433.0,67.3,5.0,866.0,666.0,56.0,28.0,72.0,378.0,215.0,7.0,10.0,3.0,21.0,20.0,11.0,299.0,9.0
Chelsea,2,2.0,433.0,64.0,5.0,860.0,694.0,52.0,31.0,65.0,366.0,179.0,5.0,15.0,0.0,15.0,15.0,10.0,339.0,10.0
Chelsea,0,0.0,433.0,44.2,3.0,688.0,535.0,28.0,23.0,50.0,271.0,159.0,6.0,6.0,1.0,22.0,14.0,6.0,274.0,13.0
Chelsea,0,0.0,433.0,67.9,2.0,901.0,716.0,39.0,49.0,86.0,503.0,303.0,4.0,7.0,6.0,13.0,20.0,9.0,246.0,6.0
Chelsea,0,0.0,433.0,64.3,9.0,867.0,647.0,37.0,52.0,48.0,387.0,233.0,4.0,9.0,0.0,13.0,18.0,14.0,284.0,15.0
Chelsea,1,0.0,433.0,65.8,4.0,950.0,781.0,61.0,37.0,82.0,545.0,289.0,0.0,4.0,3.0,13.0,17.0,17.0,252.0,8.0
