team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Tottenham Hotspur,2,1.0,4231.0,55.0,5.0,740.0,543.0,39.0,29.0,41.0,244.0,108.0,7.0,4.0,2.0,22.0,21.0,9.0,312.0,10.0
Tottenham Hotspur,0,0.0,41212.0,63.0,4.0,847.0,614.0,54.0,26.0,57.0,345.0,170.0,5.0,9.0,5.0,20.0,29.0,7.0,280.0,3.0
Tottenham Hotspur,1,0.0,433.0,78.5,12.0,902.0,713.0,39.0,54.0,70.0,587.0,359.0,21.0,8.0,2.0,15.0,16.0,5.0,152.0,7.0
Tottenham Hotspur,4,2.0,3412.0,70.0,8.0,900.0,738.0,52.0,33.0,75.0,502.0,191.0,6.0,16.0,1.0,16.0,21.0,4.0,248.0,10.0
Tottenham Hotspur,2,0.0,4231.0,65.3,9.0,894.0,687.0,49.0,42.0,65.0,393.0,197.0,11.0,15.0,4.0,16.0,21.0,7.0,318.0,8.0
Tottenham Hotspur,1,1.0,3412.0,60.2,7.0,711.0,508.0,34.0,29.0,70.0,291.0,145.0,4.0,7.0,5.0,14.0,22.0,8.0,232.0,15.0
Tottenham Hotspur,3,1.0,41212.0,53.1,2.0,667.0,499.0,37.0,30.0,47.0,292.0,100.0,7.0,5.0,7.0,14.0,15.0,12.0,223.0,11.0
Tottenham Hotspur,1,0.0,4231.0,71.6,8.0,955.0,744.0,49.0,53.0,78.0,548.0,279.0,5.0,16.0,2.0,10.0,29.0,7.0,234.0,6.0
Tottenham Hotspur,2,1.0,352.0,68.5,6.0,803.0,588.0,43.0,55.0,73.0,419.0,191.0,7.0,10.0,1.0,16.0,24.0,5.0,211.0,6.0
Tottenham Hotspur,0,1.0,41212.0,61.2,6.0,768.0,567.0,45.0,48.0,60.0,320.0,171.0,9.0,12.0,4.0,19.0,16.0,6.0,268.0,8.0
Tottenham Hotspur,1,1.0,41212.0,60.8,4.0,840.0,664.0,47.0,28.0,56.0,377.0,149.0,9.0,1.0,4.0,18.0,16.0,4.0,301.0,7.0
Tottenham Hotspur,5,3.0,4231.0,56.7,2.0,768.0,599.0,44.0,21.0,44.0,252.0,92.0,5.0,5.0,1.0,12.0,18.0,12.0,357.0,5.0
Tottenham Hotspur,1,0.0,4231.0,70.3,6.0,802.0,623.0,37.0,44.0,82.0,391.0,193.0,5.0,10.0,2.0,7.0,23.0,6.0,258.0,7.0
Tottenham Hotspur,3,1.0,4231.0,52.1,3.0,705.0,527.0,42.0,21.0,54.0,252.0,120.0,3.0,10.0,4.0,9.0,22.0,7.0,290.0,7.0
