team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Brighton and Hove Albion,1,0.0,451.0,44.0,3.0,581.0,391.0,29.0,33.0,47.0,230.0,109.0,2.0,5.0,2.0,17.0,21.0,13.0,184.0,11.0
Brighton and Hove Albion,2,0.0,451.0,45.7,2.0,587.0,410.0,40.0,23.0,55.0,233.0,102.0,5.0,8.0,0.0,17.0,14.0,12.0,195.0,11.0
Brighton and Hove Albion,0,0.0,4141.0,42.8,4.0,578.0,392.0,34.0,26.0,49.0,230.0,115.0,6.0,4.0,2.0,19.0,14.0,16.0,181.0,18.0
Brighton and Hove Albion,0,0.0,433.0,62.6,12.0,704.0,515.0,48.0,29.0,57.0,261.0,122.0,6.0,8.0,1.0,11.0,15.0,13.0,275.0,11.0
Brighton and Hove Albion,2,1.0,433.0,67.9,3.0,758.0,568.0,54.0,30.0,66.0,350.0,160.0,7.0,7.0,4.0,15.0,5.0,11.0,235.0,12.0
Brighton and Hove Albion,1,1.0,4411.0,39.4,2.0,477.0,315.0,28.0,11.0,42.0,152.0,65.0,3.0,4.0,0.0,14.0,10.0,9.0,168.0,21.0
Brighton and Hove Albion,1,1.0,4411.0,38.5,0.0,503.0,315.0,33.0,18.0,40.0,159.0,70.0,2.0,3.0,2.0,16.0,17.0,10.0,167.0,17.0
Brighton and Hove Albion,1,0.0,4411.0,32.0,4.0,476.0,247.0,19.0,20.0,50.0,162.0,90.0,3.0,5.0,1.0,19.0,20.0,8.0,95.0,17.0
Brighton and Hove Albion,0,0.0,4141.0,19.9,1.0,367.0,210.0,17.0,8.0,33.0,101.0,47.0,0.0,4.0,0.0,15.0,6.0,10.0,117.0,10.0
Brighton and Hove Albion,2,0.0,4141.0,48.8,5.0,622.0,442.0,40.0,22.0,60.0,253.0,116.0,4.0,8.0,2.0,14.0,17.0,13.0,207.0,13.0
Brighton and Hove Albion,0,0.0,451.0,30.0,2.0,537.0,327.0,19.0,13.0,40.0,166.0,75.0,2.0,4.0,3.0,21.0,15.0,29.0,172.0,14.0
Brighton and Hove Albion,0,0.0,4411.0,46.8,5.0,578.0,385.0,38.0,19.0,49.0,206.0,82.0,1.0,5.0,0.0,17.0,17.0,17.0,194.0,16.0
