team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Everton,1,0.0,4231.0,70.7,5.0,736.0,517.0,47.0,40.0,56.0,328.0,168.0,4.0,12.0,1.0,12.0,26.0,10.0,215.0,12.0
Everton,3,1.0,4231.0,61.5,9.0,707.0,491.0,42.0,42.0,64.0,318.0,152.0,3.0,11.0,2.0,18.0,21.0,12.0,207.0,9.0
Everton,2,0.0,4231.0,59.8,9.0,731.0,510.0,48.0,30.0,53.0,328.0,175.0,10.0,10.0,1.0,21.0,19.0,11.0,211.0,13.0
Everton,3,0.0,4231.0,51.2,6.0,614.0,388.0,40.0,30.0,46.0,244.0,113.0,6.0,13.0,6.0,26.0,16.0,21.0,174.0,13.0
Everton,1,1.0,4231.0,55.9,6.0,669.0,458.0,42.0,32.0,85.0,293.0,163.0,8.0,8.0,3.0,22.0,17.0,10.0,187.0,15.0
Everton,1,1.0,4231.0,57.6,8.0,669.0,464.0,50.0,22.0,66.0,308.0,118.0,3.0,8.0,1.0,15.0,17.0,8.0,175.0,13.0
Everton,2,2.0,4231.0,58.0,3.0,617.0,423.0,42.0,36.0,67.0,260.0,142.0,4.0,9.0,2.0,18.0,19.0,14.0,182.0,8.0
Everton,2,0.0,4231.0,45.0,3.0,638.0,436.0,31.0,33.0,40.0,227.0,106.0,2.0,14.0,1.0,16.0,18.0,11.0,227.0,13.0
Everton,0,0.0,4231.0,63.9,8.0,777.0,543.0,55.0,45.0,66.0,368.0,182.0,6.0,16.0,0.0,20.0,30.0,12.0,208.0,15.0
Everton,0,0.0,4231.0,59.4,6.0,709.0,496.0,51.0,40.0,77.0,317.0,157.0,2.0,7.0,1.0,28.0,16.0,8.0,200.0,10.0
Everton,2,0.0,4231.0,50.7,4.0,654.0,431.0,43.0,37.0,54.0,268.0,148.0,3.0,0.0,3.0,24.0,19.0,19.0,184.0,14.0
Everton,2,0.0,4231.0,54.5,2.0,671.0,443.0,50.0,32.0,51.0,282.0,143.0,0.0,7.0,0.0,20.0,24.0,13.0,181.0,10.0
Everton,3,0.0,4231.0,67.2,5.0,740.0,534.0,38.0,31.0,67.0,323.0,163.0,4.0,8.0,1.0,10.0,16.0,6.0,227.0,12.0
Everton,0,0.0,4231.0,56.0,4.0,659.0,425.0,52.0,28.0,68.0,244.0,115.0,1.0,8.0,0.0,22.0,20.0,11.0,196.0,10.0
Everton,1,0.0,4141.0,41.6,4.0,598.0,400.0,41.0,15.0,51.0,228.0,90.0,4.0,6.0,0.0,25.0,24.0,15.0,181.0,10.0
Everton,1,0.0,4231.0,60.6,1.0,694.0,473.0,41.0,31.0,62.0,292.0,148.0,2.0,5.0,2.0,21.0,20.0,12.0,202.0,11.0
Everton,0,0.0,3421.0,55.2,6.0,650.0,427.0,36.0,31.0,50.0,240.0,119.0,4.0,9.0,1.0,16.0,12.0,8.0,207.0,11.0
Everton,5,3.0,3421.0,51.0,3.0,615.0,417.0,32.0,27.0,42.0,216.0,87.0,5.0,8.0,2.0,10.0,16.0,6.0,220.0,19.0
Everton,1,0.0,541.0,33.0,5.0,516.0,335.0,32.0,17.0,37.0,152.0,72.0,3.0,6.0,2.0,11.0,18.0,15.0,198.0,9.0
Everton,0,0.0,4411.0,42.4,4.0,589.0,388.0,31.0,17.0,38.0,206.0,84.0,4.0,5.0,3.0,16.0,13.0,11.0,194.0,7.0
Everton,0,0.0,4231.0,31.3,3.0,485.0,309.0,31.0,12.0,33.0,157.0,65.0,4.0,2.0,7.0,21.0,8.0,14.0,162.0,11.0
Everton,1,0.0,4231.0,46.3,7.0,627.0,413.0,33.0,28.0,51.0,235.0,101.0,5.0,9.0,0.0,16.0,21.0,8.0,198.0,12.0
Everton,2,1.0,4231.0,48.7,5.0,616.0,423.0,43.0,33.0,66.0,280.0,131.0,8.0,9.0,0.0,11.0,26.0,13.0,169.0,11.0
Everton,0,0.0,4231.0,37.5,2.0,552.0,315.0,37.0,31.0,48.0,219.0,114.0,5.0,5.0,2.0,20.0,21.0,18.0,123.0,12.0
Everton,2,0.0,4411.0,50.1,5.0,589.0,389.0,33.0,23.0,59.0,259.0,125.0,6.0,5.0,0.0,21.0,13.0,13.0,145.0,10.0
Everton,2,1.0,4231.0,42.6,3.0,589.0,409.0,31.0,22.0,46.0,246.0,111.0,1.0,7.0,3.0,23.0,23.0,11.0,178.0,7.0
