team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Liverpool,2,1.0,433.0,59.0,5.0,784.0,603.0,65.0,32.0,68.0,337.0,138.0,4.0,9.0,3.0,16.0,16.0,9.0,284.0,3.0
Liverpool,5,3.0,433.0,70.3,12.0,927.0,726.0,70.0,31.0,57.0,334.0,129.0,7.0,14.0,2.0,19.0,18.0,11.0,406.0,5.0
Liverpool,2,0.0,433.0,61.8,3.0,863.0,646.0,48.0,42.0,82.0,430.0,223.0,4.0,11.0,2.0,19.0,18.0,13.0,240.0,5.0
Liverpool,2,1.0,433.0,48.7,8.0,634.0,445.0,41.0,38.0,63.0,264.0,129.0,7.0,7.0,2.0,18.0,21.0,8.0,204.0,5.0
Liverpool,4,2.0,433.0,68.6,8.0,851.0,647.0,57.0,41.0,65.0,387.0,212.0,10.0,13.0,2.0,21.0,20.0,7.0,275.0,4.0
Liverpool,5,2.0,433.0,61.6,4.0,846.0,627.0,60.0,43.0,56.0,371.0,186.0,8.0,11.0,1.0,16.0,17.0,10.0,277.0,5.0
Liverpool,3,2.0,433.0,65.6,6.0,910.0,707.0,53.0,41.0,75.0,423.0,217.0,6.0,14.0,1.0,23.0,12.0,10.0,301.0,14.0
Liverpool,1,1.0,4231.0,72.1,5.0,992.0,779.0,51.0,48.0,80.0,519.0,252.0,3.0,7.0,4.0,15.0,16.0,14.0,283.0,13.0
Liverpool,4,1.0,4231.0,70.6,7.0,934.0,734.0,54.0,54.0,89.0,535.0,261.0,6.0,13.0,1.0,19.0,18.0,3.0,221.0,6.0
Liverpool,5,4.0,4231.0,47.9,3.0,683.0,511.0,40.0,31.0,47.0,267.0,138.0,5.0,10.0,2.0,17.0,11.0,8.0,252.0,8.0
Liverpool,4,1.0,4231.0,75.0,4.0,904.0,723.0,77.0,60.0,72.0,447.0,201.0,3.0,13.0,1.0,8.0,16.0,9.0,302.0,7.0
Liverpool,3,1.0,4411.0,64.5,11.0,794.0,562.0,39.0,48.0,67.0,415.0,222.0,19.0,17.0,2.0,12.0,28.0,4.0,176.0,6.0
Liverpool,1,0.0,4231.0,57.6,10.0,716.0,521.0,52.0,46.0,66.0,319.0,160.0,7.0,9.0,1.0,21.0,12.0,7.0,223.0,12.0
Liverpool,2,1.0,4231.0,73.0,7.0,914.0,725.0,74.0,44.0,74.0,413.0,177.0,11.0,10.0,2.0,18.0,17.0,8.0,332.0,11.0
Liverpool,4,1.0,4231.0,79.6,6.0,1004.0,818.0,70.0,48.0,68.0,491.0,228.0,10.0,9.0,4.0,12.0,22.0,6.0,351.0,6.0
Liverpool,0,0.0,433.0,49.4,4.0,675.0,515.0,42.0,27.0,59.0,230.0,109.0,2.0,5.0,2.0,17.0,18.0,9.0,303.0,10.0
Liverpool,3,3.0,4231.0,60.6,5.0,910.0,750.0,60.0,41.0,67.0,432.0,176.0,3.0,9.0,4.0,14.0,11.0,7.0,331.0,7.0
Liverpool,1,1.0,433.0,70.0,7.0,963.0,765.0,62.0,44.0,69.0,497.0,219.0,6.0,16.0,1.0,21.0,20.0,9.0,292.0,8.0
Liverpool,4,2.0,433.0,64.8,7.0,843.0,673.0,53.0,40.0,74.0,396.0,189.0,5.0,13.0,5.0,19.0,22.0,9.0,298.0,14.0
Liverpool,3,2.0,433.0,69.1,6.0,851.0,677.0,65.0,33.0,60.0,383.0,131.0,1.0,10.0,2.0,13.0,11.0,4.0,308.0,4.0
Liverpool,2,0.0,433.0,76.1,8.0,798.0,619.0,51.0,44.0,60.0,379.0,187.0,5.0,12.0,2.0,15.0,15.0,8.0,260.0,5.0
Liverpool,3,1.0,433.0,67.0,7.0,757.0,565.0,52.0,47.0,59.0,369.0,164.0,4.0,13.0,3.0,11.0,18.0,9.0,221.0,7.0
Liverpool,2,0.0,433.0,62.8,7.0,784.0,595.0,48.0,48.0,78.0,421.0,220.0,5.0,11.0,1.0,19.0,20.0,9.0,204.0,7.0
Liverpool,0,0.0,433.0,57.8,3.0,697.0,474.0,37.0,31.0,61.0,247.0,127.0,3.0,7.0,4.0,18.0,7.0,13.0,248.0,10.0
Liverpool,0,0.0,433.0,64.6,4.0,746.0,565.0,34.0,44.0,63.0,353.0,187.0,3.0,4.0,1.0,19.0,21.0,5.0,238.0,17.0
Liverpool,1,1.0,433.0,73.3,3.0,881.0,690.0,51.0,32.0,68.0,429.0,191.0,4.0,7.0,3.0,16.0,19.0,3.0,279.0,11.0
Liverpool,1,0.0,4231.0,70.9,5.0,904.0,755.0,60.0,39.0,80.0,415.0,186.0,2.0,8.0,0.0,10.0,17.0,6.0,356.0,5.0
