team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Manchester United,0,1.0,4312.0,73.6,10.0,811.0,620.0,50.0,41.0,78.0,445.0,247.0,13.0,13.0,3.0,15.0,15.0,15.0,192.0,9.0
Manchester United,1,1.0,4312.0,51.7,2.0,653.0,467.0,38.0,29.0,46.0,292.0,144.0,1.0,6.0,5.0,15.0,24.0,6.0,190.0,9.0
Manchester United,0,0.0,532.0,36.8,6.0,565.0,406.0,27.0,23.0,52.0,206.0,116.0,9.0,3.0,2.0,13.0,14.0,10.0,208.0,10.0
Manchester United,2,1.0,4231.0,42.3,5.0,578.0,373.0,32.0,28.0,55.0,234.0,105.0,5.0,9.0,3.0,21.0,20.0,11.0,159.0,14.0
Manchester United,2,1.0,4312.0,51.5,1.0,623.0,431.0,33.0,24.0,37.0,268.0,147.0,3.0,5.0,4.0,16.0,16.0,10.0,171.0,14.0
Manchester United,3,1.0,4312.0,64.2,9.0,717.0,511.0,51.0,34.0,51.0,293.0,127.0,7.0,9.0,2.0,9.0,20.0,7.0,241.0,7.0
Manchester United,0,0.0,4312.0,35.4,1.0,487.0,317.0,29.0,19.0,40.0,153.0,63.0,2.0,4.0,3.0,18.0,16.0,11.0,171.0,15.0
Manchester United,2,0.0,4141.0,74.4,11.0,842.0,650.0,42.0,66.0,50.0,396.0,237.0,13.0,15.0,2.0,3.0,17.0,9.0,288.0,10.0
Manchester United,2,2.0,433.0,56.0,9.0,688.0,507.0,44.0,27.0,47.0,307.0,135.0,8.0,12.0,1.0,12.0,22.0,5.0,216.0,11.0
Manchester United,4,3.0,4231.0,64.9,2.0,854.0,681.0,60.0,27.0,52.0,345.0,155.0,2.0,9.0,6.0,12.0,17.0,7.0,347.0,10.0
Manchester United,3,1.0,4231.0,64.7,2.0,838.0,634.0,56.0,26.0,72.0,412.0,183.0,6.0,10.0,1.0,14.0,17.0,12.0,235.0,9.0
Manchester United,4,3.0,4231.0,62.7,6.0,834.0,625.0,52.0,29.0,52.0,324.0,157.0,6.0,14.0,4.0,15.0,17.0,16.0,326.0,11.0
Manchester United,2,1.0,3412.0,44.8,2.0,628.0,447.0,33.0,21.0,59.0,250.0,117.0,6.0,4.0,2.0,15.0,17.0,19.0,208.0,13.0
Manchester United,0,0.0,433.0,59.8,4.0,713.0,509.0,47.0,49.0,79.0,355.0,187.0,5.0,7.0,2.0,23.0,16.0,5.0,185.0,13.0
Manchester United,2,1.0,433.0,53.7,3.0,654.0,486.0,43.0,28.0,58.0,309.0,130.0,6.0,8.0,7.0,15.0,20.0,7.0,194.0,15.0
Manchester United,3,2.0,433.0,73.0,5.0,836.0,610.0,57.0,49.0,78.0,418.0,187.0,8.0,10.0,1.0,11.0,20.0,4.0,236.0,16.0
Manchester United,1,1.0,433.0,64.5,3.0,865.0,684.0,61.0,43.0,72.0,442.0,192.0,10.0,5.0,3.0,16.0,17.0,5.0,265.0,5.0
Manchester United,0,0.0,3511.0,57.0,12.0,699.0,488.0,46.0,38.0,62.0,304.0,138.0,7.0,16.0,2.0,11.0,24.0,10.0,210.0,11.0
Manchester United,2,1.0,433.0,46.3,1.0,697.0,485.0,41.0,16.0,48.0,279.0,99.0,3.0,5.0,4.0,26.0,17.0,17.0,218.0,11.0
Manchester United,1,0.0,4312.0,64.2,9.0,805.0,600.0,43.0,41.0,67.0,367.0,176.0,11.0,12.0,1.0,15.0,21.0,8.0,251.0,10.0
Manchester United,0,0.0,433.0,51.7,5.0,607.0,417.0,36.0,24.0,49.0,226.0,120.0,4.0,3.0,1.0,12.0,17.0,8.0,205.0,7.0
Manchester United,1,1.0,3511.0,50.2,7.0,680.0,515.0,48.0,27.0,72.0,369.0,156.0,11.0,7.0,5.0,14.0,23.0,6.0,158.0,11.0
Manchester United,0,0.0,442.0,53.9,7.0,655.0,465.0,40.0,25.0,50.0,256.0,110.0,7.0,7.0,1.0,20.0,22.0,13.0,222.0,18.0
Manchester United,3,0.0,433.0,54.5,5.0,634.0,468.0,48.0,25.0,59.0,273.0,135.0,6.0,7.0,0.0,21.0,14.0,7.0,207.0,9.0
Manchester United,3,0.0,433.0,48.8,4.0,697.0,483.0,52.0,29.0,58.0,337.0,172.0,4.0,11.0,3.0,11.0,27.0,4.0,165.0,9.0
Manchester United,1,0.0,4222.0,55.2,2.0,736.0,532.0,47.0,20.0,52.0,305.0,152.0,2.0,8.0,0.0,16.0,19.0,15.0,237.0,9.0
Manchester United,1,0.0,41212.0,38.8,3.0,556.0,363.0,33.0,17.0,59.0,233.0,116.0,4.0,9.0,1.0,15.0,15.0,7.0,140.0,8.0
Manchester United,2,0.0,4231.0,65.1,6.0,884.0,687.0,58.0,21.0,66.0,413.0,146.0,5.0,11.0,0.0,15.0,19.0,10.0,279.0,9.0
Manchester United,5,3.0,433.0,74.3,4.0,801.0,640.0,52.0,21.0,58.0,368.0,154.0,8.0,9.0,0.0,17.0,17.0,5.0,281.0,13.0
Manchester United,1,1.0,4411.0,35.5,3.0,544.0,321.0,30.0,18.0,59.0,193.0,97.0,4.0,2.0,3.0,27.0,26.0,21.0,135.0,14.0
Manchester United,2,2.0,532.0,59.7,4.0,732.0,520.0,43.0,30.0,45.0,247.0,92.0,4.0,7.0,0.0,24.0,13.0,10.0,297.0,13.0
Manchester United,1,0.0,433.0,35.1,1.0,557.0,380.0,37.0,22.0,34.0,190.0,90.0,1.0,5.0,0.0,18.0,26.0,6.0,201.0,12.0
Manchester United,2,1.0,433.0,51.3,6.0,648.0,447.0,37.0,29.0,53.0,263.0,123.0,5.0,13.0,0.0,17.0,15.0,5.0,197.0,12.0
Manchester United,2,0.0,4231.0,37.7,3.0,547.0,371.0,32.0,24.0,44.0,214.0,104.0,1.0,6.0,1.0,21.0,11.0,14.0,166.0,17.0
Manchester United,1,0.0,532.0,51.0,1.0,658.0,457.0,37.0,42.0,51.0,322.0,127.0,4.0,5.0,4.0,9.0,17.0,9.0,170.0,12.0
Manchester United,2,0.0,433.0,57.1,1.0,700.0,520.0,50.0,30.0,56.0,326.0,145.0,3.0,6.0,4.0,11.0,16.0,11.0,215.0,11.0
Manchester United,2,0.0,433.0,53.4,6.0,682.0,513.0,39.0,40.0,57.0,317.0,158.0,8.0,13.0,1.0,6.0,7.0,6.0,214.0,13.0
Manchester United,2,1.0,433.0,66.6,4.0,771.0,572.0,53.0,27.0,55.0,279.0,103.0,3.0,6.0,2.0,12.0,19.0,4.0,310.0,13.0
