team,score,first_half_goals,formation_used,possession_percentage,shot_off_target,touches,total_pass,long_pass_own_to_opp_success,pen_area_entries,final_third_entries,total_fwd_zone_pass,total_final_third_passes,attempts_obox,attempts_ibox,total_offside,total_tackle,blocked_pass,interception,total_back_zone_pass,fk_foul_lost
Newcastle United,2,1.0,541.0,30.9,3.0,469.0,294.0,29.0,25.0,53.0,185.0,96.0,4.0,10.0,4.0,12.0,12.0,11.0,127.0,10.0
Newcastle United,3,2.0,541.0,43.4,4.0,536.0,320.0,24.0,22.0,47.0,183.0,80.0,6.0,9.0,2.0,22.0,20.0,14.0,153.0,5.0
Newcastle United,0,0.0,541.0,53.8,9.0,642.0,436.0,34.0,40.0,57.0,301.0,155.0,7.0,11.0,2.0,18.0,17.0,15.0,174.0,12.0
Newcastle United,3,2.0,343.0,45.5,7.0,602.0,361.0,32.0,26.0,54.0,229.0,106.0,7.0,12.0,2.0,22.0,24.0,10.0,158.0,13.0
Newcastle United,2,2.0,541.0,54.3,9.0,665.0,445.0,41.0,31.0,71.0,273.0,117.0,4.0,9.0,2.0,19.0,19.0,5.0,189.0,8.0
Newcastle United,2,0.0,541.0,54.3,11.0,745.0,549.0,55.0,50.0,65.0,342.0,174.0,6.0,23.0,0.0,13.0,22.0,13.0,239.0,11.0
Newcastle United,2,1.0,541.0,23.8,3.0,422.0,239.0,23.0,14.0,40.0,134.0,68.0,3.0,4.0,2.0,20.0,17.0,16.0,111.0,9.0
Newcastle United,3,1.0,541.0,53.5,5.0,611.0,375.0,52.0,33.0,45.0,240.0,114.0,4.0,12.0,1.0,17.0,29.0,13.0,162.0,11.0
Newcastle United,0,0.0,541.0,34.9,8.0,561.0,350.0,28.0,27.0,43.0,204.0,94.0,6.0,8.0,0.0,28.0,22.0,9.0,167.0,10.0
Newcastle United,0,0.0,541.0,53.5,5.0,700.0,499.0,41.0,45.0,59.0,301.0,156.0,4.0,5.0,2.0,22.0,18.0,7.0,234.0,9.0
Newcastle United,1,1.0,3511.0,50.4,5.0,608.0,425.0,33.0,33.0,50.0,236.0,99.0,5.0,7.0,2.0,13.0,16.0,7.0,219.0,10.0
Newcastle United,0,1.0,4411.0,58.7,7.0,709.0,492.0,41.0,47.0,57.0,304.0,145.0,9.0,7.0,3.0,11.0,25.0,14.0,221.0,10.0
Newcastle United,2,2.0,4411.0,39.3,8.0,553.0,323.0,30.0,33.0,60.0,226.0,126.0,5.0,13.0,2.0,18.0,25.0,15.0,119.0,9.0
Newcastle United,1,0.0,4411.0,41.9,4.0,534.0,326.0,35.0,33.0,41.0,212.0,69.0,6.0,4.0,4.0,20.0,15.0,14.0,133.0,12.0
Newcastle United,0,1.0,4411.0,68.0,12.0,745.0,504.0,47.0,54.0,75.0,378.0,186.0,14.0,13.0,1.0,17.0,21.0,4.0,167.0,13.0
Newcastle United,0,1.0,4411.0,41.5,4.0,572.0,376.0,27.0,19.0,49.0,216.0,85.0,2.0,4.0,1.0,24.0,23.0,10.0,174.0,11.0
Newcastle United,1,0.0,4411.0,36.3,5.0,496.0,327.0,38.0,33.0,54.0,238.0,102.0,4.0,4.0,3.0,20.0,12.0,11.0,113.0,13.0
